N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025077317E+00 1.023826615E+00 1.022805808E+00 1.021923173E+00
1.600000000E+01 1.252908332E+00 1.247255636E+00 1.242003588E+00 1.237385692E+00
1.700000000E+01 1.334502082E+00 1.331775219E+00 1.328355252E+00 1.326544540E+00
1.549996187E+01 1.095054678E+00 1.073770353E+00 1.057425947E+00 1.043433121E+00
1.649996187E+01 1.294960837E+00 1.292315923E+00 1.289118974E+00 1.286638195E+00
1.674996808E+01 1.314668934E+00 1.310453467E+00 1.308025810E+00 1.305783009E+00
1.624993176E+01 1.276929984E+00 1.272999319E+00 1.269268236E+00 1.265875543E+00
1.574996808E+01 1.207221285E+00 1.197113845E+00 1.188320019E+00 1.181438457E+00
1.524993176E+01 1.014467831E+00 1.013197377E+00 1.012234495E+00 1.011464993E+00
