N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.025349330E+00 1.024226420E+00 1.023351766E+00 1.022630098E+00
1.600000000E+01 1.252152291E+00 1.246048132E+00 1.240226250E+00 1.234927141E+00
1.700000000E+01 1.334077751E+00 1.331190003E+00 1.327589663E+00 1.325584231E+00
1.549996187E+01 1.090610734E+00 1.066867299E+00 1.047557145E+00 1.030169939E+00
1.649996187E+01 1.294587585E+00 1.291753246E+00 1.288322602E+00 1.285563739E+00
1.674996808E+01 1.314286458E+00 1.309900506E+00 1.307269964E+00 1.304793547E+00
1.624993176E+01 1.276483836E+00 1.272302450E+00 1.268255818E+00 1.264483779E+00
1.574996808E+01 1.205440984E+00 1.194266604E+00 1.184143804E+00 1.175691159E+00
1.524993176E+01 1.014504011E+00 1.013266086E+00 1.012342036E+00 1.011616224E+00
