N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024849650E+00 1.023497428E+00 1.022364737E+00 1.021364216E+00
1.600000000E+01 1.253538705E+00 1.248242688E+00 1.243424313E+00 1.239303537E+00
1.700000000E+01 1.334862470E+00 1.332266023E+00 1.328988309E+00 1.327326582E+00
1.549996187E+01 1.098771085E+00 1.079449263E+00 1.065396659E+00 1.053930689E+00
1.649996187E+01 1.295276864E+00 1.292785271E+00 1.289772048E+00 1.287503011E+00
1.674996808E+01 1.314993588E+00 1.310916456E+00 1.308648782E+00 1.306584575E+00
1.624993176E+01 1.277305225E+00 1.273575439E+00 1.270089154E+00 1.266980375E+00
1.574996808E+01 1.208700614E+00 1.199432218E+00 1.191643495E+00 1.185898458E+00
1.524993176E+01 1.014440375E+00 1.013145763E+00 1.012155551E+00 1.011357245E+00
