N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021582908E+00 1.021085766E+00 1.020956086E+00 1.020985320E+00
1.600000000E+01 1.277993545E+00 1.277738978E+00 1.277327608E+00 1.277010389E+00
1.700000000E+01 1.356773148E+00 1.356915807E+00 1.355842896E+00 1.355939857E+00
1.549996187E+01 1.215600423E+00 1.214567863E+00 1.214853307E+00 1.214153897E+00
1.649996187E+01 1.313422356E+00 1.314182553E+00 1.313975416E+00 1.314164929E+00
1.674996808E+01 1.334562738E+00 1.333472686E+00 1.333678889E+00 1.333722313E+00
1.624993176E+01 1.295978612E+00 1.296007424E+00 1.295839297E+00 1.295651423E+00
1.574996808E+01 1.255449895E+00 1.254941751E+00 1.254443459E+00 1.254709966E+00
1.524993176E+01 1.119150147E+00 1.121527154E+00 1.120768397E+00 1.118351456E+00
