N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024096085E+00 1.022444589E+00 1.021008386E+00 1.019719135E+00
1.600000000E+01 1.255616910E+00 1.251375541E+00 1.247752109E+00 1.244899993E+00
1.700000000E+01 1.336096646E+00 1.333907171E+00 1.331051260E+00 1.329808062E+00
1.549996187E+01 1.111067495E+00 1.097616332E+00 1.089964717E+00 1.085014878E+00
1.649996187E+01 1.296352549E+00 1.294338110E+00 1.291866395E+00 1.290186896E+00
1.674996808E+01 1.316104134E+00 1.312459447E+00 1.310665974E+00 1.309102399E+00
1.624993176E+01 1.278565271E+00 1.275447977E+00 1.272664760E+00 1.270321509E+00
1.574996808E+01 1.213538211E+00 1.206717383E+00 1.201642014E+00 1.198711166E+00
1.524993176E+01 1.014370164E+00 1.013015782E+00 1.011966863E+00 1.011117419E+00
