N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.318415832E+00 1.313393310E+00 1.309125529E+00 1.306972333E+00
1.016672606E+01 1.318507441E+00 1.313514392E+00 1.309277440E+00 1.307155211E+00
1.033324570E+01 1.318641147E+00 1.313690889E+00 1.309498534E+00 1.307420915E+00
1.049996187E+01 1.318836033E+00 1.313947591E+00 1.309819327E+00 1.307805432E+00
1.066670514E+01 1.319119337E+00 1.314319557E+00 1.310282515E+00 1.308358544E+00
1.083333839E+01 1.319529479E+00 1.314855533E+00 1.310946566E+00 1.309147300E+00
1.100000000E+01 1.320119666E+00 1.315621658E+00 1.311889015E+00 1.310258485E+00
1.116672606E+01 1.320961609E+00 1.316704408E+00 1.313207942E+00 1.311798046E+00
1.133324570E+01 1.322148191E+00 1.318210898E+00 1.315018993E+00 1.313884440E+00
1.149996187E+01 1.323792773E+00 1.320263390E+00 1.317444569E+00 1.316632889E+00
1.166670514E+01 1.326021758E+00 1.322984531E+00 1.320592767E+00 1.320130253E+00
1.183333839E+01 1.328956846E+00 1.326471878E+00 1.324528222E+00 1.324406560E+00
1.200000000E+01 1.332686467E+00 1.330766442E+00 1.329244797E+00 1.329416563E+00
1.216672606E+01 1.337232995E+00 1.335828453E+00 1.334655914E+00 1.335045104E+00
1.233324570E+01 1.342531167E+00 1.341536855E+00 1.340613169E+00 1.341137717E+00
1.249996187E+01 1.348434271E+00 1.347718804E+00 1.346946244E+00 1.347539766E+00
1.266670514E+01 1.354750955E+00 1.354194882E+00 1.353501175E+00 1.354122159E+00
1.283333839E+01 1.361293792E+00 1.360814255E+00 1.360157814E+00 1.360785720E+00
1.300000000E+01 1.367912478E+00 1.367464892E+00 1.366826531E+00 1.367453060E+00
