N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.776390000E-03 3.395224000E-03 3.116840000E-03 2.880115000E-03
1.016672606E+01 2.599096000E-03 2.329105000E-03 2.134137000E-03 1.970182000E-03
1.033324570E+01 1.784029000E-03 1.594698000E-03 1.459236000E-03 1.346419000E-03
1.049996187E+01 1.222306000E-03 1.090585000E-03 9.970930000E-04 9.199140000E-04
1.066670514E+01 8.365030000E-04 7.454340000E-04 6.812960000E-04 6.288640000E-04
1.083333839E+01 5.722440000E-04 5.096210000E-04 4.658980000E-04 4.306290000E-04
1.100000000E+01 3.916280000E-04 3.487970000E-04 3.192730000E-04 2.958930000E-04
1.116672606E+01 2.683810000E-04 2.393390000E-04 2.197080000E-04 2.046060000E-04
1.133324570E+01 1.844900000E-04 1.650600000E-04 1.523350000E-04 1.429660000E-04
1.149996187E+01 1.275530000E-04 1.148130000E-04 1.068920000E-04 1.014570000E-04
1.166670514E+01 8.902400000E-05 8.095500000E-05 7.633000000E-05 7.344300000E-05
1.183333839E+01 6.306300000E-05 5.818100000E-05 5.568100000E-05 5.430300000E-05
1.200000000E+01 4.558600000E-05 4.280700000E-05 4.156100000E-05 4.095000000E-05
1.216672606E+01 3.379000000E-05 3.227300000E-05 3.168000000E-05 3.142100000E-05
1.233324570E+01 2.570600000E-05 2.490300000E-05 2.461200000E-05 2.450000000E-05
1.249996187E+01 2.005800000E-05 1.964300000E-05 1.951100000E-05 1.947700000E-05
1.266670514E+01 1.603500000E-05 1.583200000E-05 1.578700000E-05 1.580600000E-05
1.283333839E+01 1.311800000E-05 1.303900000E-05 1.307100000E-05 1.310600000E-05
1.300000000E+01 1.095600000E-05 1.096100000E-05 1.101800000E-05 1.107300000E-05
