N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 4.117780000E-04 -1.634100000E-04 -6.274130000E-04 -1.036267000E-03
1.016672606E+01 2.026010000E-04 -1.761190000E-04 -4.819600000E-04 -7.521600000E-04
1.033324570E+01 9.699800000E-05 -1.528110000E-04 -3.546490000E-04 -5.331750000E-04
1.049996187E+01 4.569800000E-05 -1.194700000E-04 -2.527400000E-04 -3.704010000E-04
1.066670514E+01 2.176500000E-05 -8.755700000E-05 -1.752650000E-04 -2.521850000E-04
1.083333839E+01 1.119000000E-05 -6.090000000E-05 -1.180610000E-04 -1.673830000E-04
1.100000000E+01 7.029000000E-06 -3.999700000E-05 -7.637400000E-05 -1.067620000E-04
1.116672606E+01 5.939000000E-06 -2.397600000E-05 -4.600200000E-05 -6.319700000E-05
1.133324570E+01 6.395000000E-06 -1.166200000E-05 -2.362300000E-05 -3.159500000E-05
1.149996187E+01 7.681000000E-06 -2.036000000E-06 -6.980000000E-06 -8.642000000E-06
1.166670514E+01 9.450000000E-06 5.544000000E-06 5.288000000E-06 7.432000000E-06
1.183333839E+01 1.140000000E-05 1.133000000E-05 1.373100000E-05 1.752900000E-05
1.200000000E+01 1.317600000E-05 1.522000000E-05 1.856100000E-05 2.237600000E-05
1.216672606E+01 1.435900000E-05 1.707900000E-05 2.015500000E-05 2.313400000E-05
1.233324570E+01 1.462900000E-05 1.708200000E-05 1.934800000E-05 2.135000000E-05
1.249996187E+01 1.394100000E-05 1.574500000E-05 1.722500000E-05 1.853600000E-05
1.266670514E+01 1.257400000E-05 1.376900000E-05 1.471900000E-05 1.561400000E-05
1.283333839E+01 1.092500000E-05 1.172100000E-05 1.238500000E-05 1.306300000E-05
1.300000000E+01 9.328000000E-06 9.914000000E-06 1.042000000E-05 1.096200000E-05
