N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 7.169195000E-03 6.459999000E-03 5.978808000E-03 5.653660000E-03
1.016672606E+01 5.150077000E-03 4.590702000E-03 4.216022000E-03 3.963969000E-03
1.033324570E+01 3.658668000E-03 3.233046000E-03 2.950877000E-03 2.761737000E-03
1.049996187E+01 2.574895000E-03 2.260372000E-03 2.053405000E-03 1.914999000E-03
1.066670514E+01 1.799255000E-03 1.572017000E-03 1.423218000E-03 1.323808000E-03
1.083333839E+01 1.251252000E-03 1.089826000E-03 9.844060000E-04 9.139450000E-04
1.100000000E+01 8.680060000E-04 7.547540000E-04 6.808680000E-04 6.314190000E-04
1.116672606E+01 6.020550000E-04 5.233520000E-04 4.720130000E-04 4.375840000E-04
1.133324570E+01 4.185750000E-04 3.643080000E-04 3.289090000E-04 3.051520000E-04
1.149996187E+01 2.925520000E-04 2.554220000E-04 2.312290000E-04 2.150420000E-04
1.166670514E+01 2.062780000E-04 1.811280000E-04 1.648070000E-04 1.539680000E-04
1.183333839E+01 1.473880000E-04 1.305810000E-04 1.197850000E-04 1.127160000E-04
1.200000000E+01 1.072750000E-04 9.626900000E-05 8.930800000E-05 8.487000000E-05
1.216672606E+01 7.997000000E-05 7.296900000E-05 6.864800000E-05 6.597800000E-05
1.233324570E+01 6.134200000E-05 5.705800000E-05 5.449400000E-05 5.298500000E-05
1.249996187E+01 4.852300000E-05 4.602000000E-05 4.457800000E-05 4.378200000E-05
1.266670514E+01 3.951300000E-05 3.814000000E-05 3.737300000E-05 3.698500000E-05
1.283333839E+01 3.296400000E-05 3.225100000E-05 3.186900000E-05 3.169800000E-05
1.300000000E+01 2.796500000E-05 2.762400000E-05 2.744200000E-05 2.738200000E-05
