N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.902532000E-02 3.749075600E-02 3.668400700E-02 3.622235600E-02
1.016672606E+01 3.179926900E-02 3.008652900E-02 2.905738300E-02 2.837371400E-02
1.033324570E+01 2.587905000E-02 2.412555400E-02 2.300383300E-02 2.221480400E-02
1.049996187E+01 2.088652800E-02 1.921032100E-02 1.810431000E-02 1.730628900E-02
1.066670514E+01 1.661126100E-02 1.510304400E-02 1.409370500E-02 1.335762400E-02
1.083333839E+01 1.296653200E-02 1.168350400E-02 1.082115200E-02 1.019052100E-02
1.100000000E+01 9.926261000E-03 8.890494000E-03 8.195619000E-03 7.688421000E-03
1.116672606E+01 7.469436000E-03 6.672774000E-03 6.141651000E-03 5.755966000E-03
1.133324570E+01 5.550873000E-03 4.964774000E-03 4.578031000E-03 4.299487000E-03
1.149996187E+01 4.098883000E-03 3.685293000E-03 3.416451000E-03 3.225064000E-03
1.166670514E+01 3.027732000E-03 2.747590000E-03 2.569291000E-03 2.444314000E-03
1.183333839E+01 2.251904000E-03 2.070130000E-03 1.957711000E-03 1.880361000E-03
1.200000000E+01 1.695777000E-03 1.583289000E-03 1.516258000E-03 1.470989000E-03
1.216672606E+01 1.297717000E-03 1.231726000E-03 1.194143000E-03 1.169071000E-03
1.233324570E+01 1.010411000E-03 9.739420000E-04 9.542230000E-04 9.410310000E-04
1.249996187E+01 7.992910000E-04 7.804360000E-04 7.708320000E-04 7.641920000E-04
1.266670514E+01 6.402470000E-04 6.312450000E-04 6.269900000E-04 6.237690000E-04
1.283333839E+01 5.171740000E-04 5.133400000E-04 5.117250000E-04 5.101900000E-04
1.300000000E+01 4.196430000E-04 4.183360000E-04 4.178930000E-04 4.171290000E-04
