N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.328570000E-04 -2.343880000E-04 -3.139150000E-04 -3.847840000E-04
1.016672606E+01 -1.040040000E-04 -1.706420000E-04 -2.227490000E-04 -2.692890000E-04
1.033324570E+01 -7.706000000E-05 -1.211120000E-04 -1.554700000E-04 -1.861690000E-04
1.049996187E+01 -5.507900000E-05 -8.433800000E-05 -1.070670000E-04 -1.272870000E-04
1.066670514E+01 -3.830200000E-05 -5.777700000E-05 -7.275800000E-05 -8.598400000E-05
1.083333839E+01 -2.597400000E-05 -3.889000000E-05 -4.866300000E-05 -5.710200000E-05
1.100000000E+01 -1.710800000E-05 -2.556300000E-05 -3.174700000E-05 -3.689600000E-05
1.116672606E+01 -1.077800000E-05 -1.616900000E-05 -1.983300000E-05 -2.263700000E-05
1.133324570E+01 -6.254000000E-06 -9.483000000E-06 -1.134900000E-05 -1.248600000E-05
1.149996187E+01 -2.968000000E-06 -4.655000000E-06 -5.251000000E-06 -5.229000000E-06
1.166670514E+01 -5.510000001E-07 -1.135000000E-06 -8.690000000E-07 -1.549999999E-07
1.183333839E+01 1.251000000E-06 1.389000000E-06 2.132000000E-06 3.123000000E-06
1.200000000E+01 2.562000000E-06 3.110000000E-06 3.987000000E-06 4.924000000E-06
1.216672606E+01 3.433000000E-06 4.093000000E-06 4.858000000E-06 5.573000000E-06
1.233324570E+01 3.895000000E-06 4.453000000E-06 5.005000000E-06 5.467000000E-06
1.249996187E+01 3.970000000E-06 4.370000000E-06 4.724000000E-06 5.016000000E-06
1.266670514E+01 3.788000000E-06 4.038000000E-06 4.259000000E-06 4.450000000E-06
1.283333839E+01 3.468000000E-06 3.616000000E-06 3.764000000E-06 3.910000000E-06
1.300000000E+01 3.098000000E-06 3.204000000E-06 3.317000000E-06 3.434000000E-06
