N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.486959900E-02 -3.243306800E-02 -3.172987400E-02 -3.286521700E-02
1.600000000E+01 3.036535900E-02 3.027326500E-02 2.985293500E-02 2.962658300E-02
1.700000000E+01 6.316740500E-02 6.302501600E-02 6.186987200E-02 6.237854900E-02
1.549996187E+01 1.979712600E-02 1.920059800E-02 2.010449700E-02 2.040788100E-02
1.649996187E+01 4.888086700E-02 4.970622400E-02 4.977074400E-02 4.989753100E-02
1.674996808E+01 5.866308200E-02 5.744234200E-02 5.812389100E-02 5.841408900E-02
1.624993176E+01 3.863053300E-02 3.875457900E-02 3.886754000E-02 3.891967000E-02
1.574996808E+01 2.568449900E-02 2.538755600E-02 2.515932100E-02 2.573645700E-02
1.524993176E+01 3.769724000E-03 4.514998000E-03 5.163494000E-03 5.355701000E-03
