N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.312890000E-02 1.181849400E-02 1.146605900E-02 1.151074100E-02
1.600000000E+01 1.286231400E-02 1.358852300E-02 1.238512800E-02 1.332148600E-02
1.700000000E+01 6.018931900E-02 5.965912800E-02 5.916820700E-02 5.977729300E-02
1.549996187E+01 -1.379150280E-01 -1.334443340E-01 -1.313016040E-01 -1.306304630E-01
1.649996187E+01 4.519024300E-02 4.615742600E-02 4.638165200E-02 4.637246200E-02
1.674996808E+01 5.546894300E-02 5.441065000E-02 5.518338500E-02 5.528974800E-02
1.624993176E+01 3.278499200E-02 3.326738500E-02 3.339171600E-02 3.178241200E-02
1.574996808E+01 -3.253220300E-02 -3.187041700E-02 -3.027303400E-02 -2.980443800E-02
1.524993176E+01 -2.378472500E-02 -2.232027900E-02 -1.727800500E-02 -9.654699000E-03
