N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.023051724E+00 1.012650771E+00 1.087468417E+00 1.196623145E+00 1.236496014E+00 1.251696485E+00 1.257025136E+00 1.258578723E+00 1.253829144E+00
1.016672606E+01 1.023745321E+00 1.013184004E+00 1.088274702E+00 1.199253881E+00 1.241086522E+00 1.258658938E+00 1.267042183E+00 1.272645036E+00 1.272890087E+00
1.033324570E+01 1.024218484E+00 1.013572673E+00 1.089250342E+00 1.201269126E+00 1.244451759E+00 1.263809309E+00 1.274573519E+00 1.283405576E+00 1.287823789E+00
1.049996187E+01 1.024514284E+00 1.013846866E+00 1.090565036E+00 1.202929127E+00 1.246949185E+00 1.267613002E+00 1.280211642E+00 1.291565533E+00 1.299302529E+00
1.066670514E+01 1.024663815E+00 1.014033324E+00 1.092414445E+00 1.204454810E+00 1.248864581E+00 1.270441146E+00 1.284440582E+00 1.297762091E+00 1.308091462E+00
1.083333839E+01 1.024684853E+00 1.014153519E+00 1.095043488E+00 1.206046220E+00 1.250429246E+00 1.272588675E+00 1.287640629E+00 1.302508363E+00 1.314880822E+00
1.100000000E+01 1.024582307E+00 1.014223910E+00 1.098764056E+00 1.207897760E+00 1.251835742E+00 1.274293567E+00 1.290113225E+00 1.306199901E+00 1.320220935E+00
1.116672606E+01 1.024349876E+00 1.014257615E+00 1.103959560E+00 1.210205686E+00 1.253249842E+00 1.275752097E+00 1.292105105E+00 1.309147209E+00 1.324527129E+00
1.133324570E+01 1.023973479E+00 1.014267423E+00 1.111061100E+00 1.213162458E+00 1.254816618E+00 1.277129458E+00 1.293824703E+00 1.311607680E+00 1.328118392E+00
1.149996187E+01 1.023438283E+00 1.014270637E+00 1.120470702E+00 1.216929815E+00 1.256657796E+00 1.278565373E+00 1.295451212E+00 1.313805268E+00 1.331258436E+00
1.166670514E+01 1.022742072E+00 1.014296413E+00 1.132407276E+00 1.221586740E+00 1.258859226E+00 1.280174304E+00 1.297137756E+00 1.315937452E+00 1.334180599E+00
1.183333839E+01 1.021917190E+00 1.014395535E+00 1.146683313E+00 1.227062962E+00 1.261452260E+00 1.282040658E+00 1.299009938E+00 1.318173426E+00 1.337093187E+00
1.200000000E+01 1.021058707E+00 1.014650085E+00 1.162509410E+00 1.233097435E+00 1.264401641E+00 1.284213208E+00 1.301161431E+00 1.320647719E+00 1.340171295E+00
1.216672606E+01 1.020345612E+00 1.024584049E+00 1.178530456E+00 1.239280043E+00 1.267616893E+00 1.286704530E+00 1.303649910E+00 1.323453397E+00 1.343544357E+00
1.233324570E+01 1.020030439E+00 1.061735361E+00 1.193249711E+00 1.245195160E+00 1.270990914E+00 1.289499140E+00 1.306497256E+00 1.326638909E+00 1.347287257E+00
1.249996187E+01 1.020377972E+00 1.093893479E+00 1.205660121E+00 1.250587143E+00 1.274443417E+00 1.292566817E+00 1.309695420E+00 1.330211424E+00 1.351420705E+00
1.266670514E+01 1.021576080E+00 1.119150597E+00 1.215587849E+00 1.255421459E+00 1.277939038E+00 1.295874190E+00 1.313216784E+00 1.334147362E+00 1.355923243E+00
1.283333839E+01 1.023685018E+00 1.138061250E+00 1.223488283E+00 1.259811577E+00 1.281476368E+00 1.299392455E+00 1.317026830E+00 1.338408209E+00 1.360751686E+00
1.300000000E+01 1.026667637E+00 1.152348836E+00 1.229987299E+00 1.263905757E+00 1.285070010E+00 1.303102896E+00 1.321096020E+00 1.342956376E+00 1.365860808E+00
