N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.022429187E+00 1.022987988E+00 1.023347399E+00 1.023541814E+00 1.023592466E+00 1.023506968E+00 1.023280534E+00 1.022899131E+00 1.022346161E+00 1.021615343E+00 1.020732112E+00 1.019781599E+00 1.018930703E+00 1.018420153E+00 1.018506279E+00 1.019373060E+00 1.021079509E+00 1.023587066E+00 1.026835338E+00
1.600000000E+01 1.230601133E+00 1.235159753E+00 1.238530944E+00 1.241086532E+00 1.243129005E+00 1.244907899E+00 1.246634388E+00 1.248489609E+00 1.250623005E+00 1.253138856E+00 1.256074777E+00 1.259386686E+00 1.262960704E+00 1.266658503E+00 1.270371771E+00 1.274048944E+00 1.277685708E+00 1.281303187E+00 1.284934281E+00
1.700000000E+01 1.248119084E+00 1.268101155E+00 1.283854543E+00 1.295991413E+00 1.305270644E+00 1.312408908E+00 1.317999743E+00 1.322507198E+00 1.326295498E+00 1.329661763E+00 1.332854675E+00 1.336077027E+00 1.339479959E+00 1.343158435E+00 1.347154175E+00 1.351467913E+00 1.356077944E+00 1.360957692E+00 1.366084549E+00
1.549996187E+01 1.062729198E+00 1.063686420E+00 1.065035477E+00 1.066986769E+00 1.069805166E+00 1.073831253E+00 1.079489260E+00 1.087265197E+00 1.097627994E+00 1.110863555E+00 1.126822554E+00 1.144678776E+00 1.162927140E+00 1.179828578E+00 1.194141781E+00 1.205526601E+00 1.214554094E+00 1.221889649E+00 1.228103907E+00
1.649996187E+01 1.253725612E+00 1.264059123E+00 1.271816532E+00 1.277607792E+00 1.281946174E+00 1.285245280E+00 1.287837957E+00 1.289996756E+00 1.291947936E+00 1.293878140E+00 1.295934615E+00 1.298221769E+00 1.300798754E+00 1.303683007E+00 1.306861112E+00 1.310304021E+00 1.313981900E+00 1.317875088E+00 1.321978297E+00
1.674996808E+01 1.252830618E+00 1.267484765E+00 1.278719052E+00 1.287229196E+00 1.293671592E+00 1.298594131E+00 1.302433176E+00 1.305538081E+00 1.308196996E+00 1.310651819E+00 1.313101990E+00 1.315701341E+00 1.318554025E+00 1.321715152E+00 1.325198463E+00 1.328990057E+00 1.333064577E+00 1.337399196E+00 1.341980241E+00
1.624993176E+01 1.247635854E+00 1.254671391E+00 1.259869677E+00 1.263715529E+00 1.266602892E+00 1.268848898E+00 1.270711085E+00 1.272401351E+00 1.274094232E+00 1.275928349E+00 1.278001780E+00 1.280366022E+00 1.283026356E+00 1.285953427E+00 1.289102329E+00 1.292430028E+00 1.295905945E+00 1.299516915E+00 1.303267659E+00
1.574996808E+01 1.185373924E+00 1.187979518E+00 1.190086033E+00 1.191969142E+00 1.193875591E+00 1.196040781E+00 1.198698927E+00 1.202078362E+00 1.206372750E+00 1.211682623E+00 1.217937668E+00 1.224843532E+00 1.231921544E+00 1.238670168E+00 1.244763736E+00 1.250137735E+00 1.254913438E+00 1.259265096E+00 1.263339736E+00
1.524993176E+01 1.011821301E+00 1.012245059E+00 1.012546467E+00 1.012751291E+00 1.012881012E+00 1.012952082E+00 1.012976976E+00 1.012966771E+00 1.012935584E+00 1.012907505E+00 1.012926023E+00 1.013063655E+00 1.013425723E+00 1.035212682E+00 1.071197490E+00 1.099864224E+00 1.121524471E+00 1.137979570E+00 1.150969850E+00
