N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.021556661E+00 1.010676116E+00 1.022663512E+00 1.165791285E+00 1.219298022E+00 1.239379839E+00 1.246078179E+00 1.244488323E+00 1.237239278E+00
1.016672606E+01 1.021922057E+00 1.010962743E+00 1.024273420E+00 1.168548008E+00 1.223899146E+00 1.246636881E+00 1.257009494E+00 1.260236998E+00 1.258669914E+00
1.033324570E+01 1.022106437E+00 1.011151889E+00 1.026788126E+00 1.171082224E+00 1.227420205E+00 1.252039317E+00 1.265243812E+00 1.272394747E+00 1.275789013E+00
1.049996187E+01 1.022128629E+00 1.011262038E+00 1.030540340E+00 1.173715200E+00 1.230261303E+00 1.256106081E+00 1.271417644E+00 1.281636293E+00 1.289080649E+00
1.066670514E+01 1.021993267E+00 1.011307096E+00 1.035965375E+00 1.176757153E+00 1.232758561E+00 1.259270955E+00 1.276092366E+00 1.288650200E+00 1.299274015E+00
1.083333839E+01 1.021692206E+00 1.011297297E+00 1.043600504E+00 1.180512629E+00 1.235195555E+00 1.261889387E+00 1.279735767E+00 1.294044106E+00 1.307119016E+00
1.100000000E+01 1.021208883E+00 1.011242051E+00 1.054037451E+00 1.185262826E+00 1.237808327E+00 1.264249757E+00 1.282729470E+00 1.298320654E+00 1.313273062E+00
1.116672606E+01 1.020527579E+00 1.011155121E+00 1.067790239E+00 1.191213313E+00 1.240777045E+00 1.266580460E+00 1.285380813E+00 1.301886310E+00 1.318270873E+00
1.133324570E+01 1.019650268E+00 1.011062499E+00 1.085046473E+00 1.198405773E+00 1.244203587E+00 1.269049025E+00 1.287929507E+00 1.305064652E+00 1.322534736E+00
1.149996187E+01 1.018621927E+00 1.011012113E+00 1.105334664E+00 1.206623680E+00 1.248085748E+00 1.271755907E+00 1.290548353E+00 1.308103524E+00 1.326393912E+00
1.166670514E+01 1.017557919E+00 1.011081379E+00 1.127293862E+00 1.215366976E+00 1.252312083E+00 1.274731463E+00 1.293342073E+00 1.311177012E+00 1.330097023E+00
1.183333839E+01 1.016654616E+00 1.011375304E+00 1.148869463E+00 1.223974913E+00 1.256699834E+00 1.277945813E+00 1.296351867E+00 1.314389782E+00 1.333818943E+00
1.200000000E+01 1.016157703E+00 1.012009401E+00 1.168070216E+00 1.231875827E+00 1.261067222E+00 1.281334073E+00 1.299570576E+00 1.317789431E+00 1.337669046E+00
1.216672606E+01 1.016284107E+00 1.048691300E+00 1.183829642E+00 1.238796192E+00 1.265294960E+00 1.284826503E+00 1.302966287E+00 1.321386284E+00 1.341704983E+00
1.233324570E+01 1.017144587E+00 1.078201941E+00 1.196242211E+00 1.244771534E+00 1.269340354E+00 1.288371149E+00 1.306506016E+00 1.325174956E+00 1.345950854E+00
1.249996187E+01 1.018731665E+00 1.100722694E+00 1.206075262E+00 1.249997237E+00 1.273214833E+00 1.291944417E+00 1.310172011E+00 1.329151064E+00 1.350415122E+00
1.266670514E+01 1.020979540E+00 1.118344537E+00 1.214138283E+00 1.254681441E+00 1.276958015E+00 1.295551754E+00 1.313967439E+00 1.333319525E+00 1.355102621E+00
1.283333839E+01 1.023837289E+00 1.132697557E+00 1.220997055E+00 1.258986086E+00 1.280623172E+00 1.299221237E+00 1.317912664E+00 1.337693772E+00 1.360017628E+00
1.300000000E+01 1.027305894E+00 1.144690078E+00 1.226985850E+00 1.263029959E+00 1.284269047E+00 1.302992756E+00 1.322035702E+00 1.342288917E+00 1.365160645E+00
