N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.452000000E-05 1.390500000E-05 1.387400000E-05 1.420200000E-05
1.600000000E+01 8.783500000E-05 8.361300000E-05 8.099700000E-05 8.012000000E-05
1.700000000E+01 3.206890000E-04 3.188560000E-04 3.205240000E-04 3.396350000E-04
1.549996187E+01 4.269100000E-05 3.923800000E-05 3.717600000E-05 3.582500000E-05
1.649996187E+01 1.636100000E-04 1.612650000E-04 1.604760000E-04 1.598110000E-04
1.674996808E+01 2.273070000E-04 2.259520000E-04 2.258340000E-04 2.276500000E-04
1.624993176E+01 1.214900000E-04 1.169000000E-04 1.149630000E-04 1.136480000E-04
1.574996808E+01 6.217900000E-05 5.795800000E-05 5.609500000E-05 5.380300000E-05
1.524993176E+01 2.776700000E-05 2.566200000E-05 2.444000000E-05 2.377600000E-05
