N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.609700000E-05 2.356100000E-05 2.230100000E-05 2.188700000E-05
1.600000000E+01 1.621720000E-04 1.489930000E-04 1.417330000E-04 1.402410000E-04
1.700000000E+01 5.056050000E-04 4.994680000E-04 5.009460000E-04 5.018960000E-04
1.549996187E+01 8.204700000E-05 7.398600000E-05 6.890100000E-05 6.535800000E-05
1.649996187E+01 2.749760000E-04 2.663220000E-04 2.619890000E-04 2.590600000E-04
1.674996808E+01 3.670040000E-04 3.612630000E-04 3.586430000E-04 3.616110000E-04
1.624993176E+01 2.137050000E-04 2.007460000E-04 1.960760000E-04 1.898600000E-04
1.574996808E+01 1.168190000E-04 1.066550000E-04 1.016570000E-04 9.570300000E-05
1.524993176E+01 5.365800000E-05 4.843700000E-05 4.516300000E-05 4.310800000E-05
