N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.629500000E-05 3.204300000E-05 2.957600000E-05 2.829200000E-05
1.600000000E+01 2.271690000E-04 2.073850000E-04 1.963030000E-04 1.936100000E-04
1.700000000E+01 6.697490000E-04 6.634250000E-04 6.555480000E-04 6.555690000E-04
1.549996187E+01 1.165280000E-04 1.045530000E-04 9.692000000E-05 9.153200000E-05
1.649996187E+01 3.751200000E-04 3.605730000E-04 3.525480000E-04 3.470480000E-04
1.674996808E+01 4.912180000E-04 4.805520000E-04 4.747140000E-04 4.779590000E-04
1.624993176E+01 2.961890000E-04 2.812940000E-04 2.655750000E-04 2.583590000E-04
1.574996808E+01 1.648780000E-04 1.497760000E-04 1.422330000E-04 1.331850000E-04
1.524993176E+01 7.628100000E-05 6.837700000E-05 6.330500000E-05 5.998700000E-05
