N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.132300000E-05 1.116400000E-05 1.135300000E-05 1.175500000E-05
1.600000000E+01 6.822200000E-05 6.587800000E-05 6.445200000E-05 6.411700000E-05
1.700000000E+01 2.655100000E-04 2.644360000E-04 2.763170000E-04 2.914940000E-04
1.549996187E+01 3.190000000E-05 2.975500000E-05 2.854700000E-05 2.779800000E-05
1.649996187E+01 1.326590000E-04 1.316270000E-04 1.314500000E-04 1.311440000E-04
1.674996808E+01 1.870200000E-04 1.863760000E-04 1.865810000E-04 1.878620000E-04
1.624993176E+01 9.638500000E-05 9.389600000E-05 9.297300000E-05 9.228700000E-05
1.574996808E+01 4.728100000E-05 4.475100000E-05 4.375200000E-05 4.243900000E-05
1.524993176E+01 2.063100000E-05 1.937000000E-05 1.869300000E-05 1.839600000E-05
