N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.919400000E-05 1.782900000E-05 1.733700000E-05 1.743000000E-05
1.600000000E+01 1.169000000E-04 1.098470000E-04 1.053730000E-04 1.035520000E-04
1.700000000E+01 3.967400000E-04 3.934180000E-04 3.951790000E-04 3.963920000E-04
1.549996187E+01 5.860100000E-05 5.325900000E-05 4.995200000E-05 4.771600000E-05
1.649996187E+01 2.084080000E-04 2.036910000E-04 2.016410000E-04 2.001960000E-04
1.674996808E+01 2.840740000E-04 2.812210000E-04 2.802990000E-04 2.827200000E-04
1.624993176E+01 1.584960000E-04 1.505410000E-04 1.480670000E-04 1.443700000E-04
1.574996808E+01 8.422400000E-05 7.754800000E-05 7.438800000E-05 7.060900000E-05
1.524993176E+01 3.824300000E-05 3.487600000E-05 3.284100000E-05 3.162100000E-05
