N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.752710000E-04 4.016070000E-04 3.495450000E-04 3.104890000E-04
1.600000000E+01 3.069628000E-03 2.703185000E-03 2.583484000E-03 2.621543000E-03
1.700000000E+01 9.079518000E-03 8.617569000E-03 8.654732000E-03 8.656320000E-03
1.549996187E+01 1.553535000E-03 1.394439000E-03 1.291568000E-03 1.217745000E-03
1.649996187E+01 4.845197000E-03 4.737736000E-03 4.692946000E-03 4.668446000E-03
1.674996808E+01 6.532229000E-03 6.340283000E-03 6.318654000E-03 6.323696000E-03
1.624993176E+01 3.762409000E-03 3.601428000E-03 3.508925000E-03 3.452861000E-03
1.574996808E+01 2.159454000E-03 1.971501000E-03 1.848500000E-03 2.052401000E-03
1.524993176E+01 1.028714000E-03 9.144130000E-04 8.373990000E-04 7.829360000E-04
