T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.273444069E+00 1.241679646E+00 3.176442300E-02 1.273332899E+00 1.241598755E+00 3.173414400E-02 1.111700000E-04 8.089100000E-05
295 1.272219574E+00 1.080958546E+00 1.912610280E-01 1.272120689E+00 1.080898778E+00 1.912219110E-01 9.888500000E-05 5.976800000E-05
300 1.272029797E+00 1.241245429E+00 3.078436800E-02 1.271942641E+00 1.241177344E+00 3.076529700E-02 8.715600000E-05 6.808500000E-05
305 1.272440260E+00 1.096977288E+00 1.754629720E-01 1.272363613E+00 1.096913204E+00 1.754504090E-01 7.664700000E-05 6.408400000E-05
310 1.273671008E+00 1.243386570E+00 3.028443800E-02 1.273603210E+00 1.243329945E+00 3.027326500E-02 6.779800000E-05 5.662500000E-05
315 1.275185882E+00 1.113555117E+00 1.616307650E-01 1.275124943E+00 1.113486484E+00 1.616384590E-01 6.093900000E-05 6.863300000E-05
320 1.276731058E+00 1.247380303E+00 2.935075500E-02 1.276675045E+00 1.247328984E+00 2.934606100E-02 5.601300000E-05 5.131900000E-05
325 1.277738978E+00 1.128482674E+00 1.492563040E-01 1.277685709E+00 1.128409939E+00 1.492757700E-01 5.326900000E-05 7.273500000E-05
330 1.277467850E+00 1.251790996E+00 2.567685400E-02 1.277415476E+00 1.251736532E+00 2.567894400E-02 5.237400000E-05 5.446400000E-05
335 1.274560221E+00 1.138908914E+00 1.356513070E-01 1.274507189E+00 1.138831080E+00 1.356761090E-01 5.303200000E-05 7.783400000E-05
340 1.267001443E+00 1.253425592E+00 1.357585100E-02 1.266946806E+00 1.253358283E+00 1.358852300E-02 5.463700000E-05 6.730900000E-05
