N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.017114894E+00 1.015555899E+00 1.014369524E+00 1.013392586E+00
1.600000000E+01 1.257122720E+00 1.253723704E+00 1.250706870E+00 1.247978768E+00
1.700000000E+01 1.312415967E+00 1.310416748E+00 1.307436454E+00 1.306510105E+00
1.549996187E+01 1.198222261E+00 1.189523207E+00 1.183683742E+00 1.178467731E+00
1.649996187E+01 1.284494657E+00 1.282446527E+00 1.280480858E+00 1.278907401E+00
1.674996808E+01 1.299089650E+00 1.295545576E+00 1.294044538E+00 1.292677914E+00
1.624993176E+01 1.271640157E+00 1.268821255E+00 1.266595823E+00 1.264279650E+00
1.574996808E+01 1.237146006E+00 1.232276184E+00 1.228292751E+00 1.225700396E+00
1.524993176E+01 1.097139824E+00 1.081595595E+00 1.068014027E+00 1.057181545E+00
