T d154 d184 d214 d244
d 150 180 210 240
290 1.202692592E+00 1.201665763E+00 1.200593374E+00 1.199724254E+00
295 1.194738339E+00 1.193882069E+00 1.193078764E+00 1.191311546E+00
300 1.176990117E+00 1.176343211E+00 1.176101981E+00 1.175003181E+00
305 1.140034589E+00 1.139702959E+00 1.140586701E+00 1.140875036E+00
310 1.070511318E+00 1.070709457E+00 1.073569016E+00 1.076335449E+00
315 1.017340533E+00 1.015700377E+00 1.014509444E+00 1.013596529E+00
320 1.018447640E+00 1.016671199E+00 1.015295842E+00 1.014244688E+00
325 1.021954222E+00 1.019810821E+00 1.018068549E+00 1.016674761E+00
330 1.028704284E+00 1.025929335E+00 1.023548161E+00 1.021557423E+00
335 1.039731711E+00 1.036058933E+00 1.032742748E+00 1.029851898E+00
340 1.056006358E+00 1.051247836E+00 1.046764211E+00 1.042692043E+00
