T d154 d184 d214 d244
d 150 180 210 240
290 1.196747335E+00 1.193413645E+00 1.189986889E+00 1.186828537E+00
295 1.184343828E+00 1.179248568E+00 1.174175469E+00 1.168332222E+00
300 1.157023044E+00 1.148185994E+00 1.139819837E+00 1.131119953E+00
305 1.102143486E+00 1.086634645E+00 1.072698546E+00 1.059380905E+00
310 1.016980075E+00 1.015113724E+00 1.013732004E+00 1.012629600E+00
315 1.017297054E+00 1.015728929E+00 1.014549264E+00 1.013588531E+00
320 1.019776522E+00 1.018411336E+00 1.017339023E+00 1.016460972E+00
325 1.025077317E+00 1.023826615E+00 1.022805808E+00 1.021923173E+00
330 1.034115797E+00 1.032909274E+00 1.031868114E+00 1.030915181E+00
335 1.047855268E+00 1.046636217E+00 1.045519946E+00 1.044448401E+00
340 1.067038943E+00 1.065770387E+00 1.064550493E+00 1.063332477E+00
