T d154 d184 d214 d244
d 150 180 210 240
290 1.197148966E+00 1.194031745E+00 1.190870423E+00 1.188021407E+00
295 1.185081013E+00 1.180410528E+00 1.175859641E+00 1.170624746E+00
300 1.158464269E+00 1.150464796E+00 1.143119818E+00 1.135597773E+00
305 1.104849455E+00 1.090858114E+00 1.078738159E+00 1.067480929E+00
310 1.017024155E+00 1.015155092E+00 1.013768154E+00 1.012658499E+00
315 1.017272198E+00 1.015677902E+00 1.014468242E+00 1.013475023E+00
320 1.019663094E+00 1.018239737E+00 1.017102825E+00 1.016156890E+00
325 1.024849650E+00 1.023497428E+00 1.022364737E+00 1.021364216E+00
330 1.033746829E+00 1.032383080E+00 1.031168088E+00 1.030030535E+00
335 1.047325187E+00 1.045883363E+00 1.044519143E+00 1.043181758E+00
340 1.066342161E+00 1.064781428E+00 1.063234115E+00 1.061661840E+00
