N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.034819746E+00 1.016690016E+00 1.011757071E+00 1.163588287E+00 1.240125481E+00 1.274564699E+00 1.296213491E+00 1.317282761E+00 1.337784839E+00
1.016672606E+01 1.034761568E+00 1.016673084E+00 1.011759993E+00 1.164000615E+00 1.240292742E+00 1.274648221E+00 1.296272757E+00 1.317337627E+00 1.337842026E+00
1.033324570E+01 1.034676667E+00 1.016648484E+00 1.011764372E+00 1.164600793E+00 1.240536136E+00 1.274769860E+00 1.296359198E+00 1.317417701E+00 1.337925488E+00
1.049996187E+01 1.034553101E+00 1.016612911E+00 1.011770990E+00 1.165471064E+00 1.240888878E+00 1.274946423E+00 1.296484901E+00 1.317534264E+00 1.338047035E+00
1.066670514E+01 1.034373973E+00 1.016561837E+00 1.011781107E+00 1.166725895E+00 1.241397155E+00 1.275201395E+00 1.296666955E+00 1.317703314E+00 1.338223403E+00
1.083333839E+01 1.034115797E+00 1.016489268E+00 1.011796800E+00 1.168520493E+00 1.242123447E+00 1.275566959E+00 1.296929032E+00 1.317947213E+00 1.338478028E+00
1.100000000E+01 1.033746829E+00 1.016387748E+00 1.011821573E+00 1.171056866E+00 1.243148879E+00 1.276085635E+00 1.297303112E+00 1.318296405E+00 1.338842966E+00
1.116672606E+01 1.033226009E+00 1.016248990E+00 1.011861451E+00 1.174581422E+00 1.244572218E+00 1.276810948E+00 1.297830780E+00 1.318791124E+00 1.339360770E+00
1.133324570E+01 1.032503990E+00 1.016065908E+00 1.016183698E+00 1.179362690E+00 1.246501592E+00 1.277805210E+00 1.298563111E+00 1.319481958E+00 1.340085372E+00
1.149996187E+01 1.031529012E+00 1.015837220E+00 1.030463157E+00 1.185634628E+00 1.249033882E+00 1.279132441E+00 1.299557945E+00 1.320428316E+00 1.341080975E+00
1.166670514E+01 1.030261850E+00 1.015576022E+00 1.048932557E+00 1.193494423E+00 1.252219628E+00 1.280845213E+00 1.300873029E+00 1.321693325E+00 1.342417239E+00
1.183333839E+01 1.028704284E+00 1.015322685E+00 1.071533813E+00 1.202771251E+00 1.256021076E+00 1.282967455E+00 1.302555453E+00 1.323334748E+00 1.344160453E+00
1.200000000E+01 1.026940830E+00 1.015158992E+00 1.097201862E+00 1.212937181E+00 1.260288250E+00 1.285481485E+00 1.304630120E+00 1.325393518E+00 1.346361574E+00
1.216672606E+01 1.025179590E+00 1.015214310E+00 1.123739439E+00 1.223175559E+00 1.264785255E+00 1.288329584E+00 1.307092928E+00 1.327884398E+00 1.349045325E+00
1.233324570E+01 1.023756227E+00 1.015651385E+00 1.148414355E+00 1.232656638E+00 1.269271580E+00 1.291433517E+00 1.309913038E+00 1.330793403E+00 1.352204982E+00
1.249996187E+01 1.023059775E+00 1.016628215E+00 1.169150478E+00 1.240872477E+00 1.273589511E+00 1.294719930E+00 1.313043279E+00 1.334083749E+00 1.355805694E+00
1.266670514E+01 1.023389455E+00 1.035430875E+00 1.185377973E+00 1.247769452E+00 1.277693591E+00 1.298136280E+00 1.316433762E+00 1.337707760E+00 1.359795589E+00
1.283333839E+01 1.024842205E+00 1.064412375E+00 1.197803386E+00 1.253600936E+00 1.281615313E+00 1.301653593E+00 1.320043804E+00 1.341620335E+00 1.364120796E+00
1.300000000E+01 1.027336932E+00 1.086296639E+00 1.207554206E+00 1.258687755E+00 1.285413103E+00 1.305264025E+00 1.323849591E+00 1.345789111E+00 1.368737453E+00
