N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.033932029E+00 1.033846575E+00 1.033722167E+00 1.033541738E+00 1.033281519E+00 1.032909274E+00 1.032383080E+00 1.031652060E+00 1.030661765E+00 1.029368389E+00 1.027766331E+00 1.025929335E+00 1.024051984E+00 1.022456599E+00 1.021523573E+00 1.021550498E+00 1.022636104E+00 1.024698104E+00 1.027600368E+00
1.600000000E+01 1.231232540E+00 1.231506275E+00 1.231903085E+00 1.232475088E+00 1.233292867E+00 1.234448318E+00 1.236053748E+00 1.238232829E+00 1.241097475E+00 1.244707653E+00 1.249021861E+00 1.253866024E+00 1.258959187E+00 1.264005970E+00 1.268802806E+00 1.273280417E+00 1.277467850E+00 1.281433365E+00 1.285249616E+00
1.700000000E+01 1.334333209E+00 1.334415493E+00 1.334535279E+00 1.334709086E+00 1.334959929E+00 1.335319310E+00 1.335828880E+00 1.336541274E+00 1.337518620E+00 1.338827388E+00 1.340529077E+00 1.342668085E+00 1.345261511E+00 1.348296111E+00 1.351734403E+00 1.355527557E+00 1.359629579E+00 1.364007068E+00 1.368640477E+00
1.549996187E+01 1.010491816E+00 1.010493218E+00 1.010495465E+00 1.010499169E+00 1.010505452E+00 1.010516424E+00 1.010536075E+00 1.010571915E+00 1.010637773E+00 1.017979672E+00 1.042440412E+00 1.070582910E+00 1.100105706E+00 1.127957204E+00 1.151633040E+00 1.170287716E+00 1.184589206E+00 1.195780315E+00 1.204901474E+00
1.649996187E+01 1.292676786E+00 1.292770119E+00 1.292905851E+00 1.293102360E+00 1.293385159E+00 1.293788597E+00 1.294357188E+00 1.295145292E+00 1.296213678E+00 1.297621424E+00 1.299413424E+00 1.301606913E+00 1.304183940E+00 1.307095565E+00 1.310276862E+00 1.313665629E+00 1.317217192E+00 1.320911471E+00 1.324751715E+00
1.674996808E+01 1.312597724E+00 1.312680723E+00 1.312801505E+00 1.312976621E+00 1.313229150E+00 1.313590470E+00 1.314101828E+00 1.314814788E+00 1.315789189E+00 1.317087206E+00 1.318762990E+00 1.320850184E+00 1.323352443E+00 1.326242906E+00 1.329473968E+00 1.332992999E+00 1.336757048E+00 1.340741416E+00 1.344939817E+00
1.624993176E+01 1.269105259E+00 1.269240557E+00 1.269436962E+00 1.269720612E+00 1.270127278E+00 1.270704285E+00 1.271511111E+00 1.272616864E+00 1.274092005E+00 1.275993000E+00 1.278341854E+00 1.281109949E+00 1.284218967E+00 1.287564091E+00 1.291046567E+00 1.294596170E+00 1.298176650E+00 1.301781925E+00 1.305429703E+00
1.574996808E+01 1.145686182E+00 1.146350418E+00 1.147314047E+00 1.148704442E+00 1.150694964E+00 1.153512289E+00 1.157435200E+00 1.162771773E+00 1.169798413E+00 1.178646406E+00 1.189150181E+00 1.200733430E+00 1.212466617E+00 1.223369264E+00 1.232805825E+00 1.240667991E+00 1.247225345E+00 1.252846895E+00 1.257830030E+00
1.524993176E+01 1.015680758E+00 1.015654297E+00 1.015615982E+00 1.015560856E+00 1.015482283E+00 1.015371840E+00 1.015219767E+00 1.015016738E+00 1.014758097E+00 1.014451950E+00 1.014131643E+00 1.013869802E+00 1.013785195E+00 1.014030097E+00 1.014753957E+00 1.016061424E+00 1.038996544E+00 1.063679975E+00 1.083176391E+00
