T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.321144094E+00 1.254827474E+00 6.631662000E-02 1.314213008E+00 1.253892842E+00 6.032016600E-02 6.931086000E-03 9.346320000E-04
295 1.320130253E+00 1.256900600E+00 6.322965300E-02 1.313781423E+00 1.256026499E+00 5.775492400E-02 6.348830000E-03 8.741010000E-04
300 1.320141507E+00 1.258606005E+00 6.153550200E-02 1.314433334E+00 1.257570519E+00 5.686281500E-02 5.708173000E-03 1.035486000E-03
305 1.321344970E+00 1.260963262E+00 6.038170800E-02 1.316234922E+00 1.259947040E+00 5.628788200E-02 5.110048000E-03 1.016222000E-03
310 1.323347721E+00 1.263646526E+00 5.970119500E-02 1.318751495E+00 1.262830674E+00 5.592082100E-02 4.596226000E-03 8.158520000E-04
315 1.326311125E+00 1.266483311E+00 5.982781400E-02 1.322122179E+00 1.265597741E+00 5.652443800E-02 4.188946000E-03 8.855700000E-04
320 1.329942549E+00 1.268625336E+00 6.131721300E-02 1.326027479E+00 1.267646748E+00 5.838073100E-02 3.915070000E-03 9.785880000E-04
325 1.333899448E+00 1.270563393E+00 6.333605500E-02 1.330097023E+00 1.269430781E+00 6.066624200E-02 3.802425000E-03 1.132612000E-03
330 1.338220132E+00 1.271994665E+00 6.622546700E-02 1.334374939E+00 1.270665481E+00 6.370945800E-02 3.845193000E-03 1.329184000E-03
335 1.342184125E+00 1.271640872E+00 7.054325300E-02 1.338119845E+00 1.270085073E+00 6.803477200E-02 4.064280000E-03 1.555799000E-03
340 1.345688429E+00 1.270718435E+00 7.496999400E-02 1.341243938E+00 1.268878282E+00 7.236565600E-02 4.444491000E-03 1.840153000E-03
