x N
1.7346280E+0 1.3194996E+21
1.7239925E+0 1.2610428E+21
1.7122955E+0 1.2588245E+21
1.7014805E+0 1.2768283E+21
1.6899493E+0 1.2398226E+21
1.6783145E+0 1.2356901E+21
1.6665445E+0 1.2309338E+21
1.6546535E+0 1.2512167E+21
1.6431030E+0 1.2853631E+21
1.6316727E+0 1.3323121E+21
1.6207796E+0 1.3377451E+21
1.6092827E+0 1.2968920E+21
1.5975217E+0 1.2996026E+21
1.5859055E+0 1.2855899E+21
1.5737112E+0 1.2853532E+21
1.5619134E+0 1.3157341E+21
1.5500929E+0 1.3045683E+21
1.5379086E+0 1.2746396E+21
1.5253296E+0 1.2910546E+21
1.5132659E+0 1.3259808E+21
1.5011401E+0 1.3097202E+21
1.4885752E+0 1.2677999E+21
1.4754163E+0 1.2621901E+21
1.4625140E+0 1.2355260E+21
1.4485457E+0 1.1971007E+21
1.4345232E+0 1.2112278E+21
1.4206125E+0 1.1971626E+21
1.4059767E+0 1.1694165E+21
1.3910894E+0 1.1740347E+21
1.3762583E+0 1.1788498E+21
1.3611701E+0 1.1579779E+21
1.3454579E+0 1.1476316E+21
1.3297361E+0 1.1565050E+21
1.3138950E+0 1.1408296E+21
1.2973465E+0 1.1328561E+21
1.2808711E+0 1.1270758E+21
1.2637165E+0 1.1015716E+21
1.2459969E+0 1.0888732E+21
1.2279369E+0 1.0726525E+21
1.2091359E+0 1.0559304E+21
1.1899148E+0 1.0525735E+21
