T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -3.980268000E-03 1.288513600E-02 2.219291800E-02 2.633992900E-02 3.222320700E-02 4.481222600E-02 5.861699700E-02 6.861160200E-02 7.417543300E-02
295 -2.329956400E-02 7.686744000E-03 2.034610700E-02 2.610530900E-02 3.151185100E-02 4.354057500E-02 5.686987500E-02 6.663248000E-02 7.126116100E-02
300 -6.144925000E-02 -4.040808000E-03 1.717954000E-02 2.503032200E-02 3.098672000E-02 4.288152300E-02 5.656103100E-02 6.616823700E-02 7.066690300E-02
305 -1.318099190E-01 -2.801668200E-02 9.573137000E-03 2.287063400E-02 3.081026900E-02 4.320937600E-02 5.655149000E-02 6.653292900E-02 7.169211200E-02
310 -1.601796970E-01 -7.347141400E-02 -4.956704000E-03 1.846441500E-02 2.971214400E-02 4.334885800E-02 5.726699300E-02 6.807832600E-02 7.375779300E-02
315 -1.265173920E-01 -1.504495030E-01 -3.252858300E-02 1.024950500E-02 2.758578300E-02 4.295860200E-02 5.937448900E-02 7.119186400E-02 7.726337600E-02
320 -5.127243800E-02 -1.654722420E-01 -8.219728700E-02 -6.003529000E-03 2.369989900E-02 4.334497900E-02 6.117021200E-02 7.470416900E-02 8.314891900E-02
325 1.061075200E-02 -1.277526990E-01 -1.611388660E-01 -3.558938600E-02 1.490906200E-02 4.190647200E-02 6.292568200E-02 7.889575400E-02 8.943541800E-02
330 1.831464100E-02 -4.924433700E-02 -1.711272360E-01 -8.516297600E-02 -1.469197000E-03 3.808787100E-02 6.537129500E-02 8.472758800E-02 9.677602100E-02
335 2.845723700E-02 9.476572000E-03 -1.330066440E-01 -1.616871980E-01 -2.962835100E-02 3.113130200E-02 6.552942300E-02 8.940843300E-02 1.061996280E-01
340 4.107436400E-02 1.536717700E-02 -5.757472600E-02 -1.775501380E-01 -7.716209100E-02 1.478032900E-02 6.338613700E-02 9.344966100E-02 1.146273130E-01
