N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.077237200E-02 7.114703000E-03 4.935270000E-04 -1.333565100E-02 -3.983709600E-02 -8.472066200E-02 -1.371621510E-01 -8.147830900E-02 4.660863000E-03 7.949993000E-03 1.170408000E-02
1.600000000E+01 3.074182400E-02 3.024583100E-02 2.985344500E-02 2.980685900E-02 2.949396900E-02 2.905481200E-02 2.853969900E-02 2.707821600E-02 2.437655300E-02 1.961190300E-02 1.057951000E-02
1.700000000E+01 6.910101300E-02 6.688875100E-02 6.546216400E-02 6.389588500E-02 6.208205300E-02 6.046350800E-02 5.960155700E-02 5.900822000E-02 5.886276700E-02 5.985748300E-02 6.095939200E-02
1.549996187E+01 2.383747300E-02 2.359823400E-02 2.356527900E-02 2.197183000E-02 1.983000900E-02 1.489785300E-02 5.137369000E-03 -1.235986200E-02 -4.212388200E-02 -8.864692300E-02 -1.499658410E-01
1.649996187E+01 5.528480600E-02 5.353796900E-02 5.226934600E-02 5.070785200E-02 4.934732700E-02 4.865766300E-02 4.793965000E-02 4.744596500E-02 4.747587600E-02 4.718721700E-02 4.680859800E-02
1.674996808E+01 6.440466300E-02 6.269936500E-02 6.121203400E-02 5.939534600E-02 5.781562600E-02 5.658363200E-02 5.564641500E-02 5.515466200E-02 5.543152500E-02 5.565879200E-02 5.613133700E-02
1.624993176E+01 4.238433400E-02 4.111304600E-02 4.002072100E-02 3.936517200E-02 3.858140200E-02 3.749132300E-02 3.726920600E-02 3.677260100E-02 3.601917800E-02 3.506160200E-02 3.137456800E-02
1.574996808E+01 2.608829700E-02 2.641828500E-02 2.650091600E-02 2.619984200E-02 2.562064000E-02 2.447432600E-02 2.164603800E-02 1.617321500E-02 6.640425000E-03 -1.052267100E-02 -3.873865800E-02
1.524993176E+01 1.812825700E-02 1.765412100E-02 1.582524300E-02 1.168263900E-02 3.143649000E-03 -1.308681700E-02 -4.275819700E-02 -8.950711500E-02 -1.460255620E-01 -8.936143900E-02 4.511473000E-03
