N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.086338700E-02 7.703900000E-03 2.088211000E-03 -9.795926000E-03 -3.287076200E-02 -7.261848500E-02 -1.302542800E-01 -9.201392900E-02 -3.133569000E-03 7.893977000E-03 1.151299100E-02
1.600000000E+01 3.097937800E-02 3.049054000E-02 3.005868800E-02 2.999020700E-02 2.963693200E-02 2.919054000E-02 2.872824800E-02 2.743040600E-02 2.509751500E-02 2.103923800E-02 1.330991700E-02
1.700000000E+01 6.961948800E-02 6.777544600E-02 6.658351400E-02 6.517938000E-02 6.330462100E-02 6.163409500E-02 6.055105000E-02 5.951195700E-02 5.893847000E-02 5.949523300E-02 6.011837800E-02
1.549996187E+01 2.362770700E-02 2.344179400E-02 2.352598900E-02 2.213893000E-02 2.040137400E-02 1.620954300E-02 7.803486000E-03 -7.326750000E-03 -3.327944400E-02 -7.456205100E-02 -1.306629110E-01
1.649996187E+01 5.593914600E-02 5.431383500E-02 5.311516000E-02 5.151828500E-02 5.005209700E-02 4.921568200E-02 4.829838500E-02 4.759051900E-02 4.740095000E-02 4.692460400E-02 4.642407700E-02
1.674996808E+01 6.504835000E-02 6.355007000E-02 6.224062400E-02 6.046484600E-02 5.880290700E-02 5.743682900E-02 5.624332900E-02 5.547233300E-02 5.547258900E-02 5.533228900E-02 5.545020600E-02
1.624993176E+01 4.290722600E-02 4.167103100E-02 4.055478100E-02 3.986373400E-02 3.897164400E-02 3.776750700E-02 3.743750800E-02 3.685299800E-02 3.607571200E-02 3.519242400E-02 3.178935400E-02
1.574996808E+01 2.602331300E-02 2.636665300E-02 2.646392000E-02 2.620803300E-02 2.573261300E-02 2.480031700E-02 2.238169000E-02 1.767567800E-02 9.513105000E-03 -5.293517000E-03 -2.982615900E-02
1.524993176E+01 1.796641000E-02 1.766069100E-02 1.617940500E-02 1.266113500E-02 5.349571000E-03 -8.650584000E-03 -3.458428300E-02 -7.602838600E-02 -1.339669130E-01 -9.893415000E-02 -9.677554000E-03
