N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 295 2.100E-4 1.169915748E+00 1.170738078E+00
1.468000E+10 1.000E+15 295 2.100E-4 1.170470122E+00 1.171033964E+00
2.154000E+10 1.000E+15 295 2.100E-4 1.171075484E+00 1.171461818E+00
3.162000E+10 1.000E+15 295 2.100E-4 1.171811550E+00 1.172076290E+00
4.642000E+10 1.000E+15 295 2.100E-4 1.172768527E+00 1.172950150E+00
6.813000E+10 1.000E+15 295 2.100E-4 1.174050575E+00 1.174175469E+00
1.000000E+11 1.000E+15 295 2.100E-4 1.175773392E+00 1.175859642E+00
1.468000E+11 1.000E+15 295 2.100E-4 1.178051118E+00 1.178111095E+00
2.154000E+11 1.000E+15 295 2.100E-4 1.180967509E+00 1.181009675E+00
3.162000E+11 1.000E+15 295 2.100E-4 1.184532328E+00 1.184562460E+00
4.642000E+11 1.000E+15 295 2.100E-4 1.188639364E+00 1.188661376E+00
6.813000E+11 1.000E+15 295 2.100E-4 1.193062230E+00 1.193078763E+00
1.000000E+12 1.000E+15 295 2.100E-4 1.197520867E+00 1.197533647E+00
1.468000E+12 1.000E+15 295 2.100E-4 1.201798658E+00 1.201808827E+00
2.154000E+12 1.000E+15 295 2.100E-4 1.205826211E+00 1.205834506E+00
3.162000E+12 1.000E+15 295 2.100E-4 1.209665099E+00 1.209672025E+00
4.642000E+12 1.000E+15 295 2.100E-4 1.213423467E+00 1.213429355E+00
6.813000E+12 1.000E+15 295 2.100E-4 1.217185749E+00 1.217190826E+00
1.000000E+13 1.000E+15 295 2.100E-4 1.220992171E+00 1.220996579E+00
