N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 305 2.400E-4 1.190363812E+00 1.191946185E+00
1.468000E+10 1.000E+15 305 2.400E-4 1.190885092E+00 1.191965721E+00
2.154000E+10 1.000E+15 305 2.400E-4 1.191256983E+00 1.191994213E+00
3.162000E+10 1.000E+15 305 2.400E-4 1.191533112E+00 1.192035686E+00
4.642000E+10 1.000E+15 305 2.400E-4 1.191753409E+00 1.192095739E+00
6.813000E+10 1.000E+15 305 2.400E-4 1.191949296E+00 1.192182329E+00
1.000000E+11 1.000E+15 305 2.400E-4 1.192147582E+00 1.192306103E+00
1.468000E+11 1.000E+15 305 2.400E-4 1.192373259E+00 1.192480966E+00
2.154000E+11 1.000E+15 305 2.400E-4 1.192632318E+00 1.192704287E+00
3.162000E+11 1.000E+15 305 2.400E-4 1.193018693E+00 1.193067734E+00
4.642000E+11 1.000E+15 305 2.400E-4 1.193471506E+00 1.193504655E+00
6.813000E+11 1.000E+15 305 2.400E-4 1.194038520E+00 1.194060896E+00
1.000000E+12 1.000E+15 305 2.400E-4 1.194722742E+00 1.194737804E+00
1.468000E+12 1.000E+15 305 2.400E-4 1.199234879E+00 1.199301096E+00
2.154000E+12 1.000E+15 305 2.400E-4 1.202726548E+00 1.202733667E+00
3.162000E+12 1.000E+15 305 2.400E-4 1.203640541E+00 1.203645309E+00
4.642000E+12 1.000E+15 305 2.400E-4 1.209277015E+00 1.209306720E+00
6.813000E+12 1.000E+15 305 2.400E-4 1.210399956E+00 1.210402208E+00
1.000000E+13 1.000E+15 305 2.400E-4 1.222075429E+00 1.222077157E+00
