N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.502500000E-04 1.140140000E-04 9.074700000E-05 7.463800000E-05
1.600000000E+01 1.543140000E-03 1.370504000E-03 1.258358000E-03 1.182932000E-03
1.700000000E+01 1.572200000E-02 1.454797700E-02 1.379449500E-02 1.326802000E-02
1.549996187E+01 4.381420000E-04 3.904640000E-04 3.595420000E-04 3.368900000E-04
1.649996187E+01 5.089964000E-03 4.540817000E-03 4.187121000E-03 3.943652000E-03
1.674996808E+01 9.122090000E-03 8.264561000E-03 7.708308000E-03 7.318216000E-03
1.624993176E+01 2.796173000E-03 2.478058000E-03 2.274879000E-03 2.135470000E-03
1.574996808E+01 8.511310000E-04 7.594950000E-04 7.011020000E-04 6.609120000E-04
1.524993176E+01 1.304170000E-04 1.077510000E-04 9.098200000E-05 7.825300000E-05
