N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 6.708770000E-04 5.564790000E-04 4.748990000E-04 4.122020000E-04
1.600000000E+01 1.722395000E-03 1.596862000E-03 1.490698000E-03 1.415404000E-03
1.700000000E+01 1.702393600E-02 1.721135900E-02 1.743635200E-02 1.772506500E-02
1.549996187E+01 2.969750000E-04 2.321910000E-04 1.900470000E-04 1.602480000E-04
1.649996187E+01 6.217058000E-03 6.156725000E-03 6.127494000E-03 6.133231000E-03
1.674996808E+01 1.043667700E-02 1.042734200E-02 1.051898300E-02 1.061997500E-02
1.624993176E+01 3.566543000E-03 3.458522000E-03 3.384534000E-03 3.333249000E-03
1.574996808E+01 1.548890000E-04 3.926400000E-05 -4.503900000E-05 -1.175790000E-04
1.524993176E+01 3.496800000E-04 2.840070000E-04 2.390620000E-04 2.053080000E-04
