T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144246025E+00 1.137391251E+0 6.854774000E-03 1.144246025E+00 1.137391251E+0 6.854774000E-03
295 1.135289575E+00 1.133767080E+0 1.522495000E-03 1.135289575E+00 1.133767080E+0 1.522495000E-03
300 1.117769420E+00 1.121836684E+0 -4.067264000E-03 1.117769420E+00 1.121836684E+0 -4.067264000E-03
305 1.096245934E+00 1.097573745E+0 -1.327811000E-03 1.096245934E+00 1.097573745E+0 -1.327811000E-03
310 1.072668248E+00 1.064899750E+0 7.768498000E-03 1.072668248E+00 1.064899750E+0 7.768498000E-03
315 1.033792871E+00 1.035974017E+0 -2.181146000E-03 1.033792871E+00 1.035974017E+0 -2.181146000E-03
320 1.007929669E+00 1.017698451E+0 -9.768782000E-03 1.007929669E+00 1.017698451E+0 -9.768782000E-03
325 1.007189979E+00 1.008258916E+0 -1.068937000E-03 1.007189979E+00 1.008258916E+0 -1.068937000E-03
330 1.008153893E+00 1.003807892E+0 4.346001000E-03 1.008153893E+00 1.003807892E+0 4.346001000E-03
335 1.010357508E+00 1.001768859E+0 8.588649000E-03 1.010357508E+00 1.001768859E+0 8.588649000E-03
340 1.017819021E+00 1.000834628E+0 1.698439300E-02 1.017819021E+00 1.000834628E+0 1.698439300E-02
