N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.176946255E+00 1.177140955E+00 1.177423613E+00 1.177831930E+00 1.178417509E+00 1.179248568E+00 1.180410528E+00 1.182001301E+00 1.184116743E+00 1.186822240E+00 1.190113189E+00 1.193882069E+00 1.197925241E+00 1.202011861E+00 1.205984275E+00 1.209812616E+00 1.213561418E+00 1.217312697E+00 1.221114381E+00
1.600000000E+01 1.248321329E+00 1.248373635E+00 1.248450042E+00 1.248561523E+00 1.248723799E+00 1.248959187E+00 1.249298879E+00 1.249785529E+00 1.250475699E+00 1.251441156E+00 1.252767473E+00 1.254547869E+00 1.256870828E+00 1.259801981E+00 1.263364941E+00 1.267529969E+00 1.272219574E+00 1.277331497E+00 1.282766312E+00
1.700000000E+01 1.313393310E+00 1.313514392E+00 1.313690889E+00 1.313947591E+00 1.314319557E+00 1.314855533E+00 1.315621658E+00 1.316704408E+00 1.318210898E+00 1.320263390E+00 1.322984531E+00 1.326471878E+00 1.330766442E+00 1.335828453E+00 1.341536855E+00 1.347718804E+00 1.354194882E+00 1.360814255E+00 1.367464892E+00
1.549996187E+01 1.223084469E+00 1.223134133E+00 1.223206554E+00 1.223311893E+00 1.223464544E+00 1.223684526E+00 1.223999092E+00 1.224444114E+00 1.225064746E+00 1.225914591E+00 1.227052670E+00 1.228538479E+00 1.230426133E+00 1.232758598E+00 1.235561187E+00 1.238834036E+00 1.242547916E+00 1.246649833E+00 1.251077867E+00
1.649996187E+01 1.275661320E+00 1.275740605E+00 1.275856346E+00 1.276025048E+00 1.276270282E+00 1.276625282E+00 1.277136088E+00 1.277864770E+00 1.278891883E+00 1.280316199E+00 1.282249090E+00 1.284800678E+00 1.288057182E+00 1.292054176E+00 1.296757491E+00 1.302065361E+00 1.307835713E+00 1.313924765E+00 1.320214260E+00
1.674996808E+01 1.292050328E+00 1.292149825E+00 1.292294973E+00 1.292506325E+00 1.292813099E+00 1.293256234E+00 1.293891882E+00 1.294794696E+00 1.296059490E+00 1.297798768E+00 1.300132883E+00 1.303170247E+00 1.306979171E+00 1.311560228E+00 1.316834468E+00 1.322659342E+00 1.328867731E+00 1.335307925E+00 1.341863146E+00
1.624993176E+01 1.261329640E+00 1.261393069E+00 1.261485711E+00 1.261620835E+00 1.261817461E+00 1.262102521E+00 1.262513566E+00 1.263101738E+00 1.263934395E+00 1.265096047E+00 1.266685517E+00 1.268806763E+00 1.271551879E+00 1.274978203E+00 1.279087275E+00 1.283817608E+00 1.289059618E+00 1.294687387E+00 1.300588493E+00
1.574996808E+01 1.236389518E+00 1.236435889E+00 1.236503596E+00 1.236602331E+00 1.236745925E+00 1.236953949E+00 1.237253626E+00 1.237681938E+00 1.238287572E+00 1.239131813E+00 1.240287336E+00 1.241833577E+00 1.243847800E+00 1.246392065E+00 1.249498354E+00 1.253157343E+00 1.257318261E+00 1.261903561E+00 1.266831318E+00
1.524993176E+01 1.207708067E+00 1.207787176E+00 1.207902216E+00 1.208068844E+00 1.208308764E+00 1.208651333E+00 1.209134638E+00 1.209805336E+00 1.210715645E+00 1.211916299E+00 1.213445883E+00 1.215320826E+00 1.217534251E+00 1.220067987E+00 1.222909574E+00 1.226057286E+00 1.229508515E+00 1.233246541E+00 1.237239813E+00
