fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:36 299.2 38.75 1.000E+000 4.713E+000 4.921E-006 6.924E+002 2.630E+000 3.226E-008 1.750E-004 1.099E-001 1.738E-004 4.936E-006 2.584E-001 5.610E-002 8.783E-005 3.113E-003 
00L2 8:0 302.8 38.29 1.000E+000 4.847E+000 4.726E-006 7.097E+002 2.599E+000 3.709E-008 1.720E-004 1.089E-001 1.707E-004 4.828E-006 2.597E-001 5.570E-002 8.652E-005 4.987E-003 
00L3 8:20 305.7 37.93 1.000E+000 4.728E+000 4.367E-006 7.235E+002 2.616E+000 3.817E-008 1.743E-004 1.099E-001 1.731E-004 4.975E-006 2.615E-001 5.640E-002 8.806E-005 1.728E-002 
00L4 8:38 308.3 37.61 1.000E+000 4.656E+000 4.950E-006 7.355E+002 2.509E+000 4.945E-008 1.714E-004 1.095E-001 1.702E-004 4.886E-006 2.622E-001 5.630E-002 8.663E-005 3.847E-003 
00L5 8:57 310.9 37.29 1.000E+000 4.552E+000 4.423E-006 7.473E+002 2.517E+000 5.108E-008 1.771E-004 1.120E-001 1.760E-004 5.211E-006 2.644E-001 5.790E-002 8.984E-005 1.164E-003 
00L6 9:17 313.8 36.95 1.000E+000 4.535E+000 4.633E-006 7.600E+002 2.510E+000 5.500E-008 1.775E-004 1.114E-001 1.764E-004 5.229E-006 2.661E-001 5.780E-002 9.031E-005 2.167E-001 
00L7 9:35 316.8 36.6 1.000E+000 4.884E+000 4.379E-006 7.724E+002 2.520E+000 5.693E-008 1.769E-004 1.095E-001 1.757E-004 5.155E-006 2.679E-001 5.700E-002 9.029E-005 4.140E-002 
00L8 10:3 319.3 36.31 1.000E+000 5.949E+000 4.195E-006 7.823E+002 2.534E+000 5.878E-008 1.805E-004 1.098E-001 1.790E-004 5.305E-006 2.698E-001 5.740E-002 9.226E-005 7.447E-003 
00L9 10:22 322.6 35.94 1.000E+000 7.190E+000 4.426E-006 7.943E+002 2.473E+000 6.972E-008 1.754E-004 1.063E-001 1.736E-004 4.997E-006 2.708E-001 5.560E-002 8.971E-005 1.140E-003 
0L10 10:41 325.5 35.62 1.000E+000 5.968E+000 4.525E-006 8.040E+002 2.454E+000 7.517E-008 1.805E-004 1.068E-001 1.790E-004 5.225E-006 2.733E-001 5.620E-002 9.280E-005 2.973E-003 
0L11 11:12 328.5 35.29 1.000E+000 7.536E+000 4.341E-006 8.129E+002 2.429E+000 8.344E-008 1.803E-004 1.049E-001 1.783E-004 5.137E-006 2.747E-001 5.530E-002 9.273E-005 3.863E-003 
0L12 11:32 331.5 34.97 1.000E+000 6.548E+000 4.238E-006 8.206E+002 2.448E+000 8.514E-008 1.803E-004 1.016E-001 1.785E-004 5.007E-006 2.760E-001 5.370E-002 9.307E-005 8.936E-003 
0L13 11:49 333.4 34.78 1.000E+000 6.495E+000 4.257E-006 8.248E+002 2.435E+000 9.061E-008 1.799E-004 1.000E-001 1.782E-004 4.931E-006 2.767E-001 5.290E-002 9.304E-005 5.370E-002 
