T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.234712467E+00 1.217612660E+00 1.709980700E-02 1.234700295E+00 1.217593670E+00 1.710662500E-02 1.217200000E-05 1.899000000E-05
295 1.233246541E+00 1.216372235E+00 1.687430600E-02 1.233236037E+00 1.216355358E+00 1.688067900E-02 1.050400000E-05 1.687700000E-05
300 1.231595310E+00 1.215993345E+00 1.560196500E-02 1.231586213E+00 1.215978247E+00 1.560796600E-02 9.097000000E-06 1.509800000E-05
305 1.228637499E+00 1.215987821E+00 1.264967800E-02 1.228629544E+00 1.215974189E+00 1.265535500E-02 7.955000000E-06 1.363200000E-05
310 1.222349155E+00 1.215912245E+00 6.436910000E-03 1.222342104E+00 1.215899623E+00 6.442481000E-03 7.051000000E-06 1.262200000E-05
315 1.209311299E+00 1.214838765E+00 -5.527466000E-03 1.209304982E+00 1.214826690E+00 -5.521708000E-03 6.317000000E-06 1.207500000E-05
320 1.183874058E+00 1.211438663E+00 -2.756460500E-02 1.183868498E+00 1.211426346E+00 -2.755784800E-02 5.560000000E-06 1.231700000E-05
325 1.137984061E+00 1.202040524E+00 -6.405646300E-02 1.137979570E+00 1.202027043E+00 -6.404747300E-02 4.491000000E-06 1.348100000E-05
330 1.063679975E+00 1.180779344E+00 -1.170993690E-01 1.063677392E+00 1.180763679E+00 -1.170862870E-01 2.583000000E-06 1.566500000E-05
335 1.019917940E+00 1.137312799E+00 -1.173948590E-01 1.019910323E+00 1.137294400E+00 -1.173840770E-01 7.617000000E-06 1.839900000E-05
340 1.020754538E+00 1.060272817E+00 -3.951827900E-02 1.020746548E+00 1.060252434E+00 -3.950588600E-02 7.990000000E-06 2.038300000E-05
