T nFsrh nFBsrh dnsrh nF nFB dn
290 1.193710167E+00 1.150072910E+00 4.363725700E-02 1.193633625E+00 1.150017096E+00 4.361652900E-02
295 1.202576278E+00 1.157576422E+00 4.499985600E-02 1.202475060E+00 1.157500052E+00 4.497500800E-02
300 1.200883379E+00 1.160390963E+00 4.049241600E-02 1.200762576E+00 1.159742585E+00 4.101999100E-02
305 1.209653323E+00 1.161706698E+00 4.794662500E-02 1.209496436E+00 1.161546515E+00 4.794992100E-02
310 1.218333986E+00 1.168759556E+00 4.957443000E-02 1.218132293E+00 1.168111671E+00 5.002062200E-02
315 1.216822351E+00 1.175110259E+00 4.171209200E-02 1.216586117E+00 1.174920401E+00 4.166571600E-02
320 1.219631749E+00 1.180185100E+00 3.944664900E-02 1.219300342E+00 1.179720998E+00 3.957934400E-02
325 1.227620625E+00 1.182014500E+00 4.560612500E-02 1.226187145E+00 1.181756065E+00 4.443108000E-02
330 1.230872458E+00 1.183750624E+00 4.712183400E-02 1.230219127E+00 1.183520139E+00 4.669898800E-02
335 1.237932566E+00 1.187352655E+00 5.057991100E-02 1.237228542E+00 1.186946325E+00 5.028221700E-02
340 1.244451170E+00 1.193379548E+00 5.107162200E-02 1.243332269E+00 1.192969471E+00 5.036279800E-02
