T d154 d184 d214 d244
d 150 180 210 240
290 1.221758635E+00 1.219481222E+00 1.217477663E+00 1.215824063E+00
295 1.225075899E+00 1.222430612E+00 1.220477154E+00 1.218604954E+00
300 1.227903950E+00 1.224782191E+00 1.222494493E+00 1.220659550E+00
305 1.231026652E+00 1.227489793E+00 1.224808216E+00 1.222724465E+00
310 1.233714835E+00 1.229915494E+00 1.226519356E+00 1.224082782E+00
315 1.235199180E+00 1.230687465E+00 1.226656400E+00 1.223651818E+00
320 1.236847399E+00 1.231687284E+00 1.226874273E+00 1.223205094E+00
325 1.237567746E+00 1.231628700E+00 1.226137208E+00 1.221682279E+00
330 1.236283143E+00 1.229410687E+00 1.223162885E+00 1.217778350E+00
335 1.235266059E+00 1.227345958E+00 1.220281898E+00 1.214228685E+00
340 1.233308753E+00 1.224288364E+00 1.216377124E+00 1.209617120E+00
