T d154 d184 d214 d244
d 150 180 210 240
290 1.216171189E+00 1.213531299E+00 1.211240805E+00 1.209519259E+00
295 1.219514050E+00 1.216730118E+00 1.214485596E+00 1.212618578E+00
300 1.222490901E+00 1.219445862E+00 1.217041655E+00 1.214968183E+00
305 1.226052274E+00 1.222521255E+00 1.219953147E+00 1.217574116E+00
310 1.229401378E+00 1.225364289E+00 1.222363403E+00 1.219636319E+00
315 1.231606483E+00 1.227044673E+00 1.223438928E+00 1.220256579E+00
320 1.233984379E+00 1.229057173E+00 1.224550000E+00 1.220904637E+00
325 1.235768526E+00 1.230130439E+00 1.224900174E+00 1.220562573E+00
330 1.235833921E+00 1.229301222E+00 1.223314389E+00 1.218111286E+00
335 1.236061913E+00 1.228619883E+00 1.221826645E+00 1.215829861E+00
340 1.235415620E+00 1.227016857E+00 1.219372278E+00 1.212600960E+00
