N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.152300200E-02 2.005369100E-02 1.874106500E-02 1.856270600E-02
1.016672606E+01 2.137670700E-02 1.993690100E-02 1.865629400E-02 1.849512100E-02
1.033324570E+01 2.126552100E-02 1.986794200E-02 1.874188500E-02 1.856988000E-02
1.049996187E+01 2.120032400E-02 1.985760400E-02 1.880773900E-02 1.861985900E-02
1.066670514E+01 2.118907300E-02 1.991584300E-02 1.891910500E-02 1.878406000E-02
1.083333839E+01 2.123904700E-02 2.005403900E-02 1.910376500E-02 1.909972500E-02
1.100000000E+01 2.135913400E-02 2.028596900E-02 1.943376300E-02 1.958306200E-02
1.116672606E+01 2.156056700E-02 2.063521400E-02 1.992582900E-02 2.024109000E-02
1.133324570E+01 2.185564700E-02 2.109110700E-02 2.055404600E-02 2.104623400E-02
1.149996187E+01 2.225360400E-02 2.167152500E-02 2.132097700E-02 2.197815300E-02
1.166670514E+01 2.275325900E-02 2.234809500E-02 2.215295000E-02 2.292038100E-02
1.183333839E+01 2.333450900E-02 2.308012800E-02 2.298704200E-02 2.378143100E-02
1.200000000E+01 2.395345700E-02 2.380293700E-02 2.375306200E-02 2.451304100E-02
1.216672606E+01 2.454827800E-02 2.441394400E-02 2.433551700E-02 2.504592800E-02
1.233324570E+01 2.505733400E-02 2.488502300E-02 2.475182800E-02 2.540624800E-02
1.249996187E+01 2.543984500E-02 2.520456300E-02 2.501671500E-02 2.562520200E-02
1.266670514E+01 2.568449900E-02 2.538755600E-02 2.515932100E-02 2.573645700E-02
1.283333839E+01 2.580253300E-02 2.545937000E-02 2.520782100E-02 2.576581500E-02
1.300000000E+01 2.581466300E-02 2.544375900E-02 2.518246800E-02 2.572896500E-02
