N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -4.839125900E-02 -5.919229100E-02 -6.894676200E-02 -7.824097500E-02
1.016672606E+01 -4.897409400E-02 -5.954152000E-02 -6.902885500E-02 -7.801650200E-02
1.033324570E+01 -4.920530800E-02 -5.946039800E-02 -6.857866600E-02 -7.713429400E-02
1.049996187E+01 -4.907482800E-02 -5.891207200E-02 -6.752403700E-02 -7.548116300E-02
1.066670514E+01 -4.854613600E-02 -5.781896000E-02 -6.573976700E-02 -7.288197500E-02
1.083333839E+01 -4.754751400E-02 -5.605664000E-02 -6.304712700E-02 -6.910914200E-02
1.100000000E+01 -4.596719100E-02 -5.345564700E-02 -5.922857900E-02 -6.391795600E-02
1.116672606E+01 -4.365550800E-02 -4.981878300E-02 -5.407046200E-02 -5.712440300E-02
1.133324570E+01 -4.044143800E-02 -4.496627000E-02 -4.744804400E-02 -4.873284000E-02
1.149996187E+01 -3.617358100E-02 -3.881959300E-02 -3.945144400E-02 -3.908330800E-02
1.166670514E+01 -3.079476200E-02 -3.151678900E-02 -3.050769800E-02 -2.892483500E-02
1.183333839E+01 -2.444139600E-02 -2.350732700E-02 -2.139271400E-02 -1.926196100E-02
1.200000000E+01 -1.752027700E-02 -1.552692400E-02 -1.303175800E-02 -1.101786800E-02
1.216672606E+01 -1.067635200E-02 -8.381364000E-03 -6.141245000E-03 -4.635479000E-03
1.233324570E+01 -4.598412000E-03 -2.629133000E-03 -9.665520000E-04 -4.338300000E-05
1.249996187E+01 2.497280000E-04 1.599528000E-03 2.678594000E-03 3.151596000E-03
1.266670514E+01 3.769724000E-03 4.514998000E-03 5.163494000E-03 5.355701000E-03
1.283333839E+01 6.143200000E-03 6.442481000E-03 6.827168000E-03 6.866685000E-03
1.300000000E+01 7.641219000E-03 7.660688000E-03 7.900197000E-03 7.864934000E-03
