X Y Yfit
1.8559000E-2 1.4230000E-7 1.4348165E-7
3.8800000E-2 3.4320000E-7 3.4289325E-7
5.8700000E-2 6.1390000E-7 6.0802300E-7
7.8900000E-2 9.9600000E-7 9.9184812E-7
9.8900000E-2 1.5640000E-6 1.5625818E-6
1.1900000E-1 2.4570000E-6 2.4650859E-6
1.3910000E-1 3.9420000E-6 3.9484902E-6
1.5890000E-1 6.4590000E-6 6.4304014E-6
1.7920000E-1 1.0954000E-5 1.0907953E-5
1.9890000E-1 1.8000000E-5 1.8732971E-5
2.1940000E-1 3.4240000E-5 3.3788759E-5
2.3950000E-1 6.2540000E-5 6.1654855E-5
2.5940000E-1 1.1600000E-4 1.1386488E-4
2.7940000E-1 2.1000000E-4 2.1370942E-4
2.9940000E-1 4.0880000E-4 4.0408236E-4
3.1930000E-1 7.6890000E-4 7.6183107E-4
3.3920000E-1 1.4350000E-3 1.4230186E-3
3.5950000E-1 2.6190000E-3 2.6296726E-3
3.7960000E-1 4.6070000E-3 4.6402483E-3
3.9960000E-1 7.6600000E-3 7.7225759E-3
4.1960000E-1 1.1990000E-2 1.2042861E-2
4.3970000E-1 1.7590000E-2 1.7623725E-2
4.5960000E-1 2.4360000E-2 2.4240007E-2
