N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.019953869E+00 1.018685616E+00 1.017726350E+00 1.016974330E+00
1.600000000E+01 1.256728728E+00 1.251997984E+00 1.247430179E+00 1.243342119E+00
1.700000000E+01 1.329981325E+00 1.326940135E+00 1.323072616E+00 1.321397179E+00
1.549996187E+01 1.157238883E+00 1.140880949E+00 1.127559910E+00 1.114893746E+00
1.649996187E+01 1.291818004E+00 1.289179679E+00 1.286086568E+00 1.283772602E+00
1.674996808E+01 1.310542570E+00 1.306267828E+00 1.303724393E+00 1.301532383E+00
1.624993176E+01 1.275707041E+00 1.272071608E+00 1.268739347E+00 1.265432138E+00
1.574996808E+01 1.226535067E+00 1.218625084E+00 1.211563229E+00 1.205842954E+00
1.524993176E+01 1.014034850E+00 1.012551781E+00 1.011455070E+00 1.010605704E+00
