N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016919706E+00 1.015061760E+00 1.013694679E+00 1.012613006E+00
1.600000000E+01 1.257114324E+00 1.253644279E+00 1.250491731E+00 1.247603815E+00
1.700000000E+01 1.323004617E+00 1.319508171E+00 1.315400835E+00 1.313824022E+00
1.549996187E+01 1.214782441E+00 1.207587520E+00 1.202692261E+00 1.197450115E+00
1.649996187E+01 1.285598265E+00 1.282808627E+00 1.280368340E+00 1.278282202E+00
1.674996808E+01 1.303642410E+00 1.298990601E+00 1.296708588E+00 1.294959075E+00
1.624993176E+01 1.271147903E+00 1.268015195E+00 1.265655677E+00 1.263408190E+00
1.574996808E+01 1.240702085E+00 1.236229414E+00 1.232523038E+00 1.229806579E+00
1.524993176E+01 1.154380894E+00 1.141009714E+00 1.129005834E+00 1.117712779E+00
