Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.008153893E+00 1.158643959E+0 -1.504900660E-01 1.008153893E+00 1.158643959E+0 -1.504900660E-01
1.468000E+10 1.008148339E+00 1.087189614E+0 -7.904127500E-02 1.008148339E+00 1.087189614E+0 -7.904127500E-02
2.154000E+10 1.008140425E+00 1.047726475E+0 -3.958605000E-02 1.008140425E+00 1.047726475E+0 -3.958605000E-02
3.162000E+10 1.008129188E+00 1.026011014E+0 -1.788182600E-02 1.008129188E+00 1.026011014E+0 -1.788182600E-02
4.642000E+10 1.008113500E+00 1.014131853E+0 -6.018353000E-03 1.008113500E+00 1.014131853E+0 -6.018353000E-03
6.813000E+10 1.008092171E+00 1.007660692E+0 4.314790000E-04 1.008092171E+00 1.007660692E+0 4.314790000E-04
1.000000E+11 1.008064179E+00 1.004142364E+0 3.921815000E-03 1.008064179E+00 1.004142364E+0 3.921815000E-03
1.468000E+11 1.008029962E+00 1.002234360E+0 5.795602000E-03 1.008029962E+00 1.002234360E+0 5.795602000E-03
2.154000E+11 1.007992794E+00 1.001203576E+0 6.789218000E-03 1.007992794E+00 1.001203576E+0 6.789218000E-03
3.162000E+11 1.007962381E+00 1.000646551E+0 7.315830000E-03 1.007962381E+00 1.000646551E+0 7.315830000E-03
4.642000E+11 1.007959191E+00 1.000346619E+0 7.612572000E-03 1.007959191E+00 1.000346619E+0 7.612572000E-03
6.813000E+11 1.008019424E+00 1.000185557E+0 7.833867000E-03 1.008019424E+00 1.000185557E+0 7.833867000E-03
1.000000E+12 1.008197138E+00 1.000099148E+0 8.097990000E-03 1.008197138E+00 1.000099148E+0 8.097990000E-03
1.468000E+12 1.008648803E+00 1.000052874E+0 8.595929000E-03 1.008648803E+00 1.000052874E+0 8.595929000E-03
2.154000E+12 1.009531637E+00 1.000028173E+0 9.503464000E-03 1.009531637E+00 1.000028173E+0 9.503464000E-03
3.162000E+12 1.010905287E+00 1.000014976E+0 1.089031100E-02 1.010905287E+00 1.000014976E+0 1.089031100E-02
4.642000E+12 1.012297600E+00 1.000007948E+0 1.228965200E-02 1.012297600E+00 1.000007948E+0 1.228965200E-02
6.813000E+12 1.014371435E+00 1.000004214E+0 1.436722100E-02 1.014371435E+00 1.000004214E+0 1.436722100E-02
1.000000E+13 1.016891881E+00 1.000002230E+0 1.688965100E-02 1.016891881E+00 1.000002230E+0 1.688965100E-02
