Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.095348216E+00 1.078796956E+0 1.655126000E-02 1.095348216E+00 1.078796956E+0 1.655126000E-02
1.468000E+10 1.096038753E+00 1.081829069E+0 1.420968400E-02 1.096038753E+00 1.081829069E+0 1.420968400E-02
2.154000E+10 1.096778564E+00 1.084899615E+0 1.187894900E-02 1.096778564E+00 1.084899615E+0 1.187894900E-02
3.162000E+10 1.097674973E+00 1.088011120E+0 9.663853000E-03 1.097674973E+00 1.088011120E+0 9.663853000E-03
4.642000E+10 1.098874597E+00 1.091155339E+0 7.719258000E-03 1.098874597E+00 1.091155339E+0 7.719258000E-03
6.813000E+10 1.100192295E+00 1.094324275E+0 5.868020000E-03 1.100192295E+00 1.094324275E+0 5.868020000E-03
1.000000E+11 1.101252058E+00 1.097514966E+0 3.737092000E-03 1.101252058E+00 1.097514966E+0 3.737092000E-03
1.468000E+11 1.102697132E+00 1.100722387E+0 1.974745000E-03 1.102697132E+00 1.100722387E+0 1.974745000E-03
2.154000E+11 1.104733614E+00 1.103935472E+0 7.981420000E-04 1.104733614E+00 1.103935472E+0 7.981420000E-04
3.162000E+11 1.105264990E+00 1.107156083E+0 -1.891093000E-03 1.105264990E+00 1.107156083E+0 -1.891093000E-03
4.642000E+11 1.105847446E+00 1.110375008E+0 -4.527562000E-03 1.105847446E+00 1.110375008E+0 -4.527562000E-03
6.813000E+11 1.107834576E+00 1.113583677E+0 -5.749101000E-03 1.107834576E+00 1.113583677E+0 -5.749101000E-03
1.000000E+12 1.116157549E+00 1.116778895E+0 -6.213460000E-04 1.116157549E+00 1.116778895E+0 -6.213460000E-04
1.468000E+12 1.123439580E+00 1.119955577E+0 3.484003000E-03 1.123439580E+00 1.119955577E+0 3.484003000E-03
2.154000E+12 1.125375418E+00 1.123102976E+0 2.272442000E-03 1.125375418E+00 1.123102976E+0 2.272442000E-03
3.162000E+12 1.131709721E+00 1.126223273E+0 5.486448000E-03 1.131709721E+00 1.126223273E+0 5.486448000E-03
4.642000E+12 1.137618326E+00 1.129308012E+0 8.310314000E-03 1.137618326E+00 1.129308012E+0 8.310314000E-03
6.813000E+12 1.142315832E+00 1.132349717E+0 9.966115000E-03 1.142315832E+00 1.132349717E+0 9.966115000E-03
1.000000E+13 1.143007875E+00 1.135346255E+0 7.661620000E-03 1.143007875E+00 1.135346255E+0 7.661620000E-03
