T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.194007095E+00 1.195363622E+00 1.196399652E+00 1.197196661E+00 1.197832690E+00 1.198380188E+00 1.198907456E+00 1.199482422E+00 1.200177251E+00 1.201072399E+00 1.202258443E+00 1.203833642E+00 1.205895157E+00 1.208523627E+00 1.211766605E+00 1.215610477E+00 1.220006393E+00 1.224873745E+00 1.230108300E+00
295 1.196087530E+00 1.197414631E+00 1.198417444E+00 1.199181225E+00 1.199783756E+00 1.200294980E+00 1.200779253E+00 1.201299255E+00 1.201920461E+00 1.202715007E+00 1.203763556E+00 1.205153486E+00 1.206971888E+00 1.209293080E+00 1.212163346E+00 1.215588731E+00 1.219533411E+00 1.223932256E+00 1.228712159E+00
300 1.198132352E+00 1.199468666E+00 1.200465080E+00 1.201222763E+00 1.201818596E+00 1.202320630E+00 1.202787321E+00 1.203276604E+00 1.203850148E+00 1.204573740E+00 1.205519763E+00 1.206765455E+00 1.208406050E+00 1.210502726E+00 1.213084313E+00 1.216157415E+00 1.219695827E+00 1.223651030E+00 1.227969039E+00
305 1.200048501E+00 1.201385950E+00 1.202468151E+00 1.203277193E+00 1.203898541E+00 1.204433276E+00 1.204902401E+00 1.205378262E+00 1.205921267E+00 1.206609698E+00 1.207501069E+00 1.208695329E+00 1.210235674E+00 1.212174730E+00 1.214542337E+00 1.217340432E+00 1.220545393E+00 1.224118232E+00 1.228018585E+00
310 1.201484843E+00 1.203043301E+00 1.204178817E+00 1.205016808E+00 1.205657604E+00 1.206182776E+00 1.206661409E+00 1.207155972E+00 1.207727238E+00 1.208437506E+00 1.209351248E+00 1.210532086E+00 1.212036141E+00 1.213903363E+00 1.216150273E+00 1.218768277E+00 1.221729235E+00 1.224996853E+00 1.228539387E+00
315 1.201583062E+00 1.203323986E+00 1.204583585E+00 1.205509353E+00 1.206216833E+00 1.206798337E+00 1.207330929E+00 1.207883216E+00 1.208520439E+00 1.209307054E+00 1.210306013E+00 1.211574148E+00 1.213154635E+00 1.215069403E+00 1.217315289E+00 1.219866755E+00 1.222685204E+00 1.225732103E+00 1.228980965E+00
320 1.199904046E+00 1.201871181E+00 1.203293304E+00 1.204342727E+00 1.205153702E+00 1.205833319E+00 1.206471054E+00 1.207146342E+00 1.207933238E+00 1.208901425E+00 1.210112481E+00 1.211612231E+00 1.213422363E+00 1.215536480E+00 1.217923789E+00 1.220538512E+00 1.223331580E+00 1.226262202E+00 1.229307631E+00
325 1.193828352E+00 1.196008785E+00 1.197598933E+00 1.198795637E+00 1.199754286E+00 1.200601572E+00 1.201446269E+00 1.202386992E+00 1.203515018E+00 1.204910509E+00 1.206631541E+00 1.208698884E+00 1.211086065E+00 1.213725781E+00 1.216533490E+00 1.219433520E+00 1.222371729E+00 1.225316312E+00 1.228258543E+00
330 1.178249536E+00 1.180524756E+00 1.182230557E+00 1.183582082E+00 1.184756574E+00 1.185907399E+00 1.187175628E+00 1.188696295E+00 1.190595725E+00 1.192975965E+00 1.195885636E+00 1.199286162E+00 1.203037371E+00 1.206929204E+00 1.210756785E+00 1.214389456E+00 1.217786279E+00 1.220958082E+00 1.223938776E+00
335 1.144420215E+00 1.146453152E+00 1.148091404E+00 1.149549100E+00 1.151019997E+00 1.152692833E+00 1.154762831E+00 1.157434365E+00 1.160906881E+00 1.165334967E+00 1.170759332E+00 1.177027820E+00 1.183760612E+00 1.190428550E+00 1.196545083E+00 1.201853126E+00 1.206345787E+00 1.210161784E+00 1.213460213E+00
340 1.078068598E+00 1.079146428E+00 1.080284570E+00 1.081652573E+00 1.083440837E+00 1.085877619E+00 1.089241074E+00 1.093857708E+00 1.100072102E+00 1.108167744E+00 1.118224779E+00 1.129940181E+00 1.142517541E+00 1.154796667E+00 1.165662225E+00 1.174512399E+00 1.181380255E+00 1.186676360E+00 1.190843162E+00
