T d154 d184 d214 d244
d 150 180 210 240
290 1.338810734E+00 1.337914728E+00 1.338641675E+00 1.338890127E+00
295 1.336486529E+00 1.335307925E+00 1.336131921E+00 1.336391823E+00
300 1.334858386E+00 1.333479547E+00 1.334305687E+00 1.334630815E+00
305 1.333965440E+00 1.332511003E+00 1.333297349E+00 1.333691754E+00
310 1.333852562E+00 1.332619439E+00 1.333120269E+00 1.333621315E+00
315 1.334667641E+00 1.333429797E+00 1.333874747E+00 1.334125051E+00
320 1.336363019E+00 1.335362852E+00 1.335548290E+00 1.335751209E+00
325 1.338747722E+00 1.337735234E+00 1.337968475E+00 1.338027640E+00
330 1.341620335E+00 1.340741416E+00 1.341218819E+00 1.341036819E+00
335 1.345060715E+00 1.344162696E+00 1.344704596E+00 1.344589038E+00
340 1.348668051E+00 1.347749363E+00 1.348308921E+00 1.348221545E+00
