T d154 d184 d214 d244
d 150 180 210 240
290 1.220103875E+00 1.220699056E+00 1.220638804E+00 1.220401693E+00
295 1.216691112E+00 1.217312697E+00 1.217190826E+00 1.215657588E+00
300 1.210686061E+00 1.211312193E+00 1.211091533E+00 1.209410494E+00
305 1.198826260E+00 1.199359316E+00 1.198910376E+00 1.196942301E+00
310 1.175563411E+00 1.175859788E+00 1.174941001E+00 1.172375908E+00
315 1.132363640E+00 1.132361222E+00 1.130670405E+00 1.127000589E+00
320 1.060217848E+00 1.059981601E+00 1.056576175E+00 1.052056251E+00
325 1.023690697E+00 1.023592475E+00 1.023686146E+00 1.023842474E+00
330 1.024842205E+00 1.024698104E+00 1.024870089E+00 1.025145353E+00
335 1.028243452E+00 1.027935898E+00 1.028170906E+00 1.028608039E+00
340 1.034345243E+00 1.033586930E+00 1.033820678E+00 1.034440851E+00
