d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.012133729E+00 1.004307260E+00 7.826469000E-03 1.009756078E+00 1.003321750E+00 6.434328000E-03 2.377651000E-03 9.855100000E-04
150 1.016672606E+01 1.012129158E+00 1.004307624E+00 7.821534000E-03 1.010390933E+00 1.003567275E+00 6.823658000E-03 1.738225000E-03 7.403490000E-04
150 1.033324570E+01 1.012122598E+00 1.004308173E+00 7.814425000E-03 1.010875853E+00 1.003765593E+00 7.110260000E-03 1.246745000E-03 5.425800000E-04
150 1.049996187E+01 1.012113286E+00 1.004309006E+00 7.804280000E-03 1.011231707E+00 1.003918966E+00 7.312741000E-03 8.815790000E-04 3.900400000E-04
150 1.066670514E+01 1.012100290E+00 1.004310290E+00 7.790000000E-03 1.011483230E+00 1.004033882E+00 7.449348000E-03 6.170600000E-04 2.764080000E-04
150 1.083333839E+01 1.012082621E+00 1.004312305E+00 7.770316000E-03 1.011653661E+00 1.004118367E+00 7.535294000E-03 4.289600000E-04 1.939380000E-04
150 1.100000000E+01 1.012059603E+00 1.004315533E+00 7.744070000E-03 1.011762628E+00 1.004180321E+00 7.582307000E-03 2.969750000E-04 1.352120000E-04
150 1.116672606E+01 1.012031753E+00 1.004320832E+00 7.710921000E-03 1.011826501E+00 1.004226871E+00 7.599630000E-03 2.052520000E-04 9.396100000E-05
150 1.133324570E+01 1.012002651E+00 1.004329749E+00 7.672902000E-03 1.011860680E+00 1.004264481E+00 7.596199000E-03 1.419710000E-04 6.526800000E-05
150 1.149996187E+01 1.011982441E+00 1.004345085E+00 7.637356000E-03 1.011883871E+00 1.004299632E+00 7.584239000E-03 9.857000000E-05 4.545300000E-05
150 1.166670514E+01 1.011993594E+00 1.004371866E+00 7.621728000E-03 1.011924613E+00 1.004340022E+00 7.584591000E-03 6.898100000E-05 3.184400000E-05
150 1.183333839E+01 1.012078679E+00 1.004418841E+00 7.659838000E-03 1.012029730E+00 1.004396294E+00 7.633436000E-03 4.894900000E-05 2.254700000E-05
150 1.200000000E+01 1.012307701E+00 1.004500468E+00 7.807233000E-03 1.012272187E+00 1.004484237E+00 7.787950000E-03 3.551400000E-05 1.623100000E-05
150 1.216672606E+01 1.035743090E+00 1.004638857E+00 3.110423300E-02 1.035795842E+00 1.004626884E+00 3.116895800E-02 -5.275200000E-05 1.197300000E-05
150 1.233324570E+01 1.073756798E+00 1.007906409E+00 6.585038900E-02 1.073781598E+00 1.007912403E+00 6.586919500E-02 -2.480000000E-05 -5.994000000E-06
150 1.249996187E+01 1.106531294E+00 1.027470093E+00 7.906120100E-02 1.106538357E+00 1.027459141E+00 7.907921600E-02 -7.063000000E-06 1.095200000E-05
150 1.266670514E+01 1.132351365E+00 1.044202991E+00 8.814837400E-02 1.132348740E+00 1.044183335E+00 8.816540500E-02 2.625000000E-06 1.965600000E-05
150 1.283333839E+01 1.151910268E+00 1.057346666E+00 9.456360200E-02 1.151903350E+00 1.057323915E+00 9.457943500E-02 6.918000000E-06 2.275100000E-05
150 1.300000000E+01 1.166940753E+00 1.067228126E+00 9.971262700E-02 1.166932541E+00 1.067205619E+00 9.972692200E-02 8.212000000E-06 2.250700000E-05
180 1.000000000E+01 1.011100587E+00 1.003951943E+00 7.148644000E-03 1.009190802E+00 1.003164318E+00 6.026484000E-03 1.909785000E-03 7.876250000E-04
180 1.016672606E+01 1.011091746E+00 1.003951884E+00 7.139862000E-03 1.009707298E+00 1.003366580E+00 6.340718000E-03 1.384448000E-03 5.853040000E-04
180 1.033324570E+01 1.011079080E+00 1.003951826E+00 7.127254000E-03 1.010092481E+00 1.003526537E+00 6.565944000E-03 9.865990000E-04 4.252890000E-04
180 1.049996187E+01 1.011061150E+00 1.003951802E+00 7.109348000E-03 1.010366857E+00 1.003648031E+00 6.718826000E-03 6.942930000E-04 3.037710000E-04
180 1.066670514E+01 1.011036216E+00 1.003951897E+00 7.084319000E-03 1.010551924E+00 1.003737592E+00 6.814332000E-03 4.842920000E-04 2.143050000E-04
180 1.083333839E+01 1.011002492E+00 1.003952308E+00 7.050184000E-03 1.010666628E+00 1.003802376E+00 6.864252000E-03 3.358640000E-04 1.499320000E-04
180 1.100000000E+01 1.010958851E+00 1.003953475E+00 7.005376000E-03 1.010726661E+00 1.003849094E+00 6.877567000E-03 2.321900000E-04 1.043810000E-04
180 1.116672606E+01 1.010906447E+00 1.003956335E+00 6.950112000E-03 1.010746036E+00 1.003883802E+00 6.862234000E-03 1.604110000E-04 7.253300000E-05
180 1.133324570E+01 1.010851894E+00 1.003962807E+00 6.889087000E-03 1.010740825E+00 1.003912348E+00 6.828477000E-03 1.110690000E-04 5.045900000E-05
180 1.149996187E+01 1.010812629E+00 1.003976655E+00 6.835974000E-03 1.010735249E+00 1.003941391E+00 6.793858000E-03 7.738000000E-05 3.526400000E-05
180 1.166670514E+01 1.010824349E+00 1.004004857E+00 6.819492000E-03 1.010769793E+00 1.003979991E+00 6.789802000E-03 5.455600000E-05 2.486600000E-05
180 1.183333839E+01 1.010948282E+00 1.004059479E+00 6.888803000E-03 1.010909032E+00 1.004041682E+00 6.867350000E-03 3.925000000E-05 1.779700000E-05
180 1.200000000E+01 1.011273042E+00 1.004159562E+00 7.113480000E-03 1.011243920E+00 1.004146533E+00 7.097387000E-03 2.912200000E-05 1.302900000E-05
180 1.216672606E+01 1.044691909E+00 1.004331873E+00 4.036003600E-02 1.044732071E+00 1.004322026E+00 4.041004500E-02 -4.016200000E-05 9.847000000E-06
180 1.233324570E+01 1.081127413E+00 1.008530196E+00 7.259721700E-02 1.081141237E+00 1.008526214E+00 7.261502300E-02 -1.382400000E-05 3.982000000E-06
180 1.249996187E+01 1.110238633E+00 1.026768062E+00 8.347057100E-02 1.110237593E+00 1.026748071E+00 8.348952200E-02 1.040000000E-06 1.999100000E-05
180 1.266670514E+01 1.132484504E+00 1.041213239E+00 9.127126500E-02 1.132476520E+00 1.041186287E+00 9.129023300E-02 7.984000000E-06 2.695200000E-05
180 1.283333839E+01 1.149662911E+00 1.052125830E+00 9.753708100E-02 1.149652564E+00 1.052097413E+00 9.755515100E-02 1.034700000E-05 2.841700000E-05
180 1.300000000E+01 1.163444434E+00 1.060364418E+00 1.030800160E-01 1.163433879E+00 1.060337432E+00 1.030964470E-01 1.055500000E-05 2.698600000E-05
210 1.000000000E+01 1.010364126E+00 1.003701790E+00 6.662336000E-03 1.008767728E+00 1.003046139E+00 5.721589000E-03 1.596398000E-03 6.556510000E-04
210 1.016672606E+01 1.010349996E+00 1.003701157E+00 6.648839000E-03 1.009200197E+00 1.003217965E+00 5.982232000E-03 1.149799000E-03 4.831920000E-04
210 1.033324570E+01 1.010329833E+00 1.003700283E+00 6.629550000E-03 1.009514500E+00 1.003351448E+00 6.163052000E-03 8.153330000E-04 3.488350000E-04
210 1.049996187E+01 1.010301451E+00 1.003699115E+00 6.602336000E-03 1.009729811E+00 1.003451132E+00 6.278679000E-03 5.716400000E-04 2.479830000E-04
210 1.066670514E+01 1.010262320E+00 1.003697642E+00 6.564678000E-03 1.009864675E+00 1.003523266E+00 6.341409000E-03 3.976450000E-04 1.743760000E-04
210 1.083333839E+01 1.010210059E+00 1.003695983E+00 6.514076000E-03 1.009934826E+00 1.003574230E+00 6.360596000E-03 2.752330000E-04 1.217530000E-04
210 1.100000000E+01 1.010143709E+00 1.003694575E+00 6.449134000E-03 1.009953662E+00 1.003609883E+00 6.343779000E-03 1.900470000E-04 8.469200000E-05
