d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.320013539E+00 1.234231550E+00 8.578198900E-02 1.246381983E+00 1.184534979E+00 6.184700400E-02 7.363155600E-02 4.969657100E-02
150 1.016672606E+01 1.320076592E+00 1.234655990E+00 8.542060200E-02 1.265273500E+00 1.198346243E+00 6.692725700E-02 5.480309200E-02 3.630974700E-02
150 1.033324570E+01 1.320168550E+00 1.235266059E+00 8.490249100E-02 1.280029292E+00 1.209267016E+00 7.076227600E-02 4.013925800E-02 2.599904300E-02
150 1.049996187E+01 1.320302278E+00 1.236134755E+00 8.416752300E-02 1.291254949E+00 1.217812453E+00 7.344249600E-02 2.904732900E-02 1.832230200E-02
150 1.066670514E+01 1.320495942E+00 1.237355425E+00 8.314051700E-02 1.299675835E+00 1.224604570E+00 7.507126500E-02 2.082010700E-02 1.275085500E-02
150 1.083333839E+01 1.320774700E+00 1.239039451E+00 8.173524900E-02 1.305976154E+00 1.230255720E+00 7.572043400E-02 1.479854600E-02 8.783731000E-03
150 1.100000000E+01 1.321172565E+00 1.241305012E+00 7.986755300E-02 1.310735888E+00 1.235305386E+00 7.543050200E-02 1.043667700E-02 5.999626000E-03
150 1.116672606E+01 1.321733687E+00 1.244253445E+00 7.748024200E-02 1.314426187E+00 1.240185323E+00 7.424086400E-02 7.307500000E-03 4.068122000E-03
150 1.133324570E+01 1.322512293E+00 1.247932667E+00 7.457962600E-02 1.317427242E+00 1.245190970E+00 7.223627200E-02 5.085051000E-03 2.741697000E-03
150 1.149996187E+01 1.323569645E+00 1.252297907E+00 7.127173800E-02 1.320046676E+00 1.250457869E+00 6.958880700E-02 3.522969000E-03 1.840038000E-03
150 1.166670514E+01 1.324966653E+00 1.257192882E+00 6.777377100E-02 1.322529967E+00 1.255959137E+00 6.657083000E-02 2.436686000E-03 1.233745000E-03
150 1.183333839E+01 1.326752261E+00 1.262373508E+00 6.437875300E-02 1.325062891E+00 1.261542865E+00 6.352002600E-02 1.689370000E-03 8.306430000E-04
150 1.200000000E+01 1.328950543E+00 1.267574317E+00 6.137622600E-02 1.327769796E+00 1.267009053E+00 6.076074300E-02 1.180747000E-03 5.652640000E-04
150 1.216672606E+01 1.331552852E+00 1.272583564E+00 5.896928800E-02 1.330714833E+00 1.272192010E+00 5.852282300E-02 8.380190000E-04 3.915540000E-04
150 1.233324570E+01 1.334520200E+00 1.277287212E+00 5.723298800E-02 1.333911500E+00 1.277009398E+00 5.690210200E-02 6.087000000E-04 2.778140000E-04
150 1.249996187E+01 1.337796122E+00 1.281666846E+00 5.612927600E-02 1.337340757E+00 1.281464093E+00 5.587666400E-02 4.553650000E-04 2.027530000E-04
150 1.266670514E+01 1.341323831E+00 1.285768737E+00 5.555509400E-02 1.340972082E+00 1.285616215E+00 5.535586700E-02 3.517490000E-04 1.525220000E-04
150 1.283333839E+01 1.345060715E+00 1.289669556E+00 5.539115900E-02 1.344780678E+00 1.289551318E+00 5.522936000E-02 2.800370000E-04 1.182380000E-04
150 1.300000000E+01 1.348985451E+00 1.293453363E+00 5.553208800E-02 1.348756909E+00 1.293359052E+00 5.539785700E-02 2.285420000E-04 9.431100000E-05
180 1.000000000E+01 1.314759826E+00 1.225764035E+00 8.899579100E-02 1.239044380E+00 1.176407589E+00 6.263679100E-02 7.571544600E-02 4.935644600E-02
180 1.016672606E+01 1.314857499E+00 1.226416121E+00 8.844137800E-02 1.258521793E+00 1.190301627E+00 6.822016600E-02 5.633570600E-02 3.611449400E-02
180 1.033324570E+01 1.314999532E+00 1.227345958E+00 8.765357400E-02 1.273842502E+00 1.201472336E+00 7.237016600E-02 4.115703000E-02 2.587362200E-02
180 1.049996187E+01 1.315205214E+00 1.228655157E+00 8.655005700E-02 1.285556587E+00 1.210426727E+00 7.512986000E-02 2.964862700E-02 1.822843000E-02
180 1.066670514E+01 1.315501200E+00 1.230466124E+00 8.503507600E-02 1.294380683E+00 1.217794766E+00 7.658591700E-02 2.112051700E-02 1.267135800E-02
