d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.296540499E+00 1.235578699E+00 6.096180000E-02 1.247534530E+00 1.197307004E+00 5.022752600E-02 4.900596900E-02 3.827169500E-02
150 1.016672606E+01 1.296616884E+00 1.235775887E+00 6.084099700E-02 1.260963584E+00 1.208227767E+00 5.273581700E-02 3.565330000E-02 2.754812000E-02
150 1.033324570E+01 1.296728189E+00 1.236061913E+00 6.066627600E-02 1.271129220E+00 1.216539169E+00 5.459005100E-02 2.559896900E-02 1.952274400E-02
150 1.049996187E+01 1.296889823E+00 1.236474591E+00 6.041523200E-02 1.278701434E+00 1.222804058E+00 5.589737600E-02 1.818838900E-02 1.367053300E-02
150 1.066670514E+01 1.297123419E+00 1.237065449E+00 6.005797000E-02 1.284313278E+00 1.227580928E+00 5.673235000E-02 1.281014100E-02 9.484521000E-03
150 1.083333839E+01 1.297458744E+00 1.237902125E+00 5.955661900E-02 1.288504965E+00 1.231369473E+00 5.713549200E-02 8.953779000E-03 6.532652000E-03
150 1.100000000E+01 1.297935343E+00 1.239068802E+00 5.886654100E-02 1.291718285E+00 1.234595693E+00 5.712259200E-02 6.217058000E-03 4.473109000E-03
150 1.116672606E+01 1.298603576E+00 1.240661372E+00 5.794220400E-02 1.294310721E+00 1.237613662E+00 5.669705900E-02 4.292855000E-03 3.047710000E-03
150 1.133324570E+01 1.299523137E+00 1.242774277E+00 5.674886000E-02 1.296571822E+00 1.240706527E+00 5.586529500E-02 2.951315000E-03 2.067750000E-03
150 1.149996187E+01 1.300757627E+00 1.245476025E+00 5.528160200E-02 1.298734449E+00 1.244077765E+00 5.465668400E-02 2.023178000E-03 1.398260000E-03
150 1.166670514E+01 1.302363668E+00 1.248777224E+00 5.358644400E-02 1.300977901E+00 1.247833325E+00 5.314457600E-02 1.385767000E-03 9.438990000E-04
150 1.183333839E+01 1.304375900E+00 1.252604452E+00 5.177144800E-02 1.303424698E+00 1.251966481E+00 5.145821700E-02 9.512020000E-04 6.379710000E-04
150 1.200000000E+01 1.306793664E+00 1.256799761E+00 4.999390300E-02 1.306136429E+00 1.256365945E+00 4.977048400E-02 6.572350000E-04 4.338160000E-04
150 1.216672606E+01 1.309577556E+00 1.261157601E+00 4.841995500E-02 1.309117675E+00 1.260858891E+00 4.825878400E-02 4.598810000E-04 2.987100000E-04
150 1.233324570E+01 1.312660352E+00 1.265485305E+00 4.717504700E-02 1.312332071E+00 1.265275492E+00 4.705657900E-02 3.282810000E-04 2.098130000E-04
150 1.249996187E+01 1.315966920E+00 1.269654411E+00 4.631250900E-02 1.315726095E+00 1.269503131E+00 4.622296400E-02 2.408250000E-04 1.512800000E-04
150 1.266670514E+01 1.319433050E+00 1.273618234E+00 4.581481600E-02 1.319250601E+00 1.273505804E+00 4.574479700E-02 1.824490000E-04 1.124300000E-04
150 1.283333839E+01 1.323017286E+00 1.277396994E+00 4.562029200E-02 1.322874375E+00 1.277310760E+00 4.556361500E-02 1.429110000E-04 8.623400000E-05
150 1.300000000E+01 1.326704741E+00 1.281049141E+00 4.565560000E-02 1.326589385E+00 1.280980971E+00 4.560841400E-02 1.153560000E-04 6.817000000E-05
180 1.000000000E+01 1.292106408E+00 1.227857702E+00 6.424870600E-02 1.242305552E+00 1.189955918E+00 5.234963400E-02 4.980085600E-02 3.790178400E-02
180 1.016672606E+01 1.292228794E+00 1.228169643E+00 6.405915100E-02 1.256070889E+00 1.200880461E+00 5.519042800E-02 3.615790500E-02 2.728918200E-02
180 1.033324570E+01 1.292406509E+00 1.228619883E+00 6.378662600E-02 1.266533707E+00 1.209287166E+00 5.724654100E-02 2.587280200E-02 1.933271700E-02
180 1.049996187E+01 1.292663373E+00 1.229264979E+00 6.339839400E-02 1.274361898E+00 1.215738684E+00 5.862321400E-02 1.830147500E-02 1.352629500E-02
180 1.066670514E+01 1.293032078E+00 1.230179385E+00 6.285269300E-02 1.280207511E+00 1.220806692E+00 5.940081900E-02 1.282456700E-02 9.372693000E-03
180 1.083333839E+01 1.293556119E+00 1.231456173E+00 6.209994600E-02 1.284640348E+00 1.225011274E+00 5.962907400E-02 8.915771000E-03 6.444899000E-03
180 1.100000000E+01 1.294290819E+00 1.233202316E+00 6.108850300E-02 1.288134094E+00 1.228798588E+00 5.933550600E-02 6.156725000E-03 4.403728000E-03
180 1.116672606E+01 1.295301554E+00 1.235524314E+00 5.977724000E-02 1.291073986E+00 1.232531556E+00 5.854243000E-02 4.227568000E-03 2.992758000E-03
180 1.133324570E+01 1.296657522E+00 1.238501630E+00 5.815589200E-02 1.293767519E+00 1.236477073E+00 5.729044600E-02 2.890003000E-03 2.024557000E-03
180 1.149996187E+01 1.298419040E+00 1.242150281E+00 5.626875900E-02 1.296449088E+00 1.240785267E+00 5.566382100E-02 1.969952000E-03 1.365014000E-03
180 1.166670514E+01 1.300619904E+00 1.246391193E+00 5.422871100E-02 1.299277810E+00 1.245471881E+00 5.380592900E-02 1.342094000E-03 9.193120000E-04
180 1.183333839E+01 1.303251186E+00 1.251046076E+00 5.220511000E-02 1.302333971E+00 1.250425156E+00 5.190881500E-02 9.172150000E-04 6.209200000E-04
180 1.200000000E+01 1.306256705E+00 1.255875855E+00 5.038085000E-02 1.305624517E+00 1.255452930E+00 5.017158700E-02 6.321880000E-04 4.229250000E-04
180 1.216672606E+01 1.309546272E+00 1.260649479E+00 4.889679300E-02 1.309103705E+00 1.260357042E+00 4.874666300E-02 4.425670000E-04 2.924370000E-04
180 1.233324570E+01 1.313021129E+00 1.265205846E+00 4.781528300E-02 1.312703993E+00 1.264999201E+00 4.770479200E-02 3.171360000E-04 2.066450000E-04
180 1.249996187E+01 1.316599050E+00 1.269477919E+00 4.712113100E-02 1.316364834E+00 1.269327962E+00 4.703687200E-02 2.342160000E-04 1.499570000E-04
180 1.266670514E+01 1.320229654E+00 1.273478097E+00 4.675155700E-02 1.320050777E+00 1.273366032E+00 4.668474500E-02 1.788770000E-04 1.120650000E-04
180 1.283333839E+01 1.323898192E+00 1.277265714E+00 4.663247800E-02 1.323757017E+00 1.277179432E+00 4.657758500E-02 1.411750000E-04 8.628200000E-05
180 1.300000000E+01 1.327619797E+00 1.280918206E+00 4.670159100E-02 1.327505182E+00 1.280849848E+00 4.665533400E-02 1.146150000E-04 6.835800000E-05
210 1.000000000E+01 1.287157889E+00 1.220720765E+00 6.643712400E-02 1.236707208E+00 1.183262943E+00 5.344426500E-02 5.045068100E-02 3.745782200E-02
210 1.016672606E+01 1.287339637E+00 1.221174811E+00 6.616482600E-02 1.250742156E+00 1.194192092E+00 5.655006400E-02 3.659748100E-02 2.698271900E-02
210 1.033324570E+01 1.287602584E+00 1.221826645E+00 6.577593900E-02 1.261467820E+00 1.202711423E+00 5.875639700E-02 2.613476400E-02 1.911522200E-02
210 1.049996187E+01 1.287980557E+00 1.222753351E+00 6.522720600E-02 1.269547366E+00 1.209385516E+00 6.016185000E-02 1.843319100E-02 1.336783500E-02
210 1.066670514E+01 1.288518845E+00 1.224052647E+00 6.446619800E-02 1.275647725E+00 1.214797876E+00 6.084984900E-02 1.287112000E-02 9.254771000E-03
210 1.083333839E+01 1.289275582E+00 1.225839506E+00 6.343607600E-02 1.280363199E+00 1.219483867E+00 6.087933200E-02 8.912383000E-03 6.355639000E-03
210 1.100000000E+01 1.290320420E+00 1.228233374E+00 6.208704600E-02 1.284192926E+00 1.223898095E+00 6.029483100E-02 6.127494000E-03 4.335279000E-03
210 1.116672606E+01 1.291728627E+00 1.231331892E+00 6.039673500E-02 1.287540947E+00 1.228391831E+00 5.914911600E-02 4.187680000E-03 2.940061000E-03
210 1.133324570E+01 1.293567999E+00 1.235172206E+00 5.839579300E-02 1.290719544E+00 1.233187910E+00 5.753163400E-02 2.848455000E-03 1.984296000E-03
210 1.149996187E+01 1.295879410E+00 1.239692074E+00 5.618733600E-02 1.293947634E+00 1.238356999E+00 5.559063500E-02 1.931776000E-03 1.335075000E-03
210 1.166670514E+01 1.298656931E+00 1.244715026E+00 5.394190500E-02 1.297347026E+00 1.243816884E+00 5.353014200E-02 1.309905000E-03 8.981420000E-04
210 1.183333839E+01 1.301838972E+00 1.249981226E+00 5.185774600E-02 1.300946980E+00 1.249374303E+00 5.157267700E-02 8.919920000E-04 6.069230000E-04
210 1.200000000E+01 1.305319569E+00 1.255219036E+00 5.010053300E-02 1.304705753E+00 1.254804617E+00 4.990113600E-02 6.138160000E-04 4.144190000E-04
210 1.216672606E+01 1.308976958E+00 1.260220480E+00 4.875647800E-02 1.308546830E+00 1.259932735E+00 4.861409500E-02 4.301280000E-04 2.877450000E-04
210 1.233324570E+01 1.312705302E+00 1.264880242E+00 4.782506000E-02 1.312395936E+00 1.264675931E+00 4.772000500E-02 3.093660000E-04 2.043110000E-04
210 1.249996187E+01 1.316436102E+00 1.269188295E+00 4.724780700E-02 1.316206400E+00 1.269039385E+00 4.716701500E-02 2.297020000E-04 1.489100000E-04
210 1.266670514E+01 1.320144958E+00 1.273196107E+00 4.694885100E-02 1.319968532E+00 1.273084471E+00 4.688406100E-02 1.764260000E-04 1.116360000E-04
210 1.283333839E+01 1.323845528E+00 1.276982467E+00 4.686306100E-02 1.323705626E+00 1.276896340E+00 4.680928600E-02 1.399020000E-04 8.612700000E-05
210 1.300000000E+01 1.327575900E+00 1.280631807E+00 4.694409300E-02 1.327461943E+00 1.280563493E+00 4.689845000E-02 1.139570000E-04 6.831400000E-05
240 1.000000000E+01 1.282459141E+00 1.214319191E+00 6.813995000E-02 1.231316855E+00 1.177218801E+00 5.409805400E-02 5.114228600E-02 3.710039000E-02
240 1.016672606E+01 1.282714098E+00 1.214941558E+00 6.777254000E-02 1.245619777E+00 1.188195424E+00 5.742435300E-02 3.709432100E-02 2.674613400E-02
240 1.033324570E+01 1.283081397E+00 1.215829861E+00 6.725153600E-02 1.256621872E+00 1.196876440E+00 5.974543200E-02 2.645952500E-02 1.895342100E-02
240 1.049996187E+01 1.283606168E+00 1.217082292E+00 6.652387600E-02 1.264980534E+00 1.203829005E+00 6.115152900E-02 1.862563400E-02 1.325328700E-02
240 1.066670514E+01 1.284347147E+00 1.218817724E+00 6.552942300E-02 1.271375769E+00 1.209646796E+00 6.172897300E-02 1.297137800E-02 9.170928000E-03
240 1.083333839E+01 1.285376400E+00 1.221166775E+00 6.420962500E-02 1.276423054E+00 1.214874176E+00 6.154887800E-02 8.953346000E-03 6.292599000E-03
