d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.268957471E+00 1.236771338E+00 3.218613300E-02 1.238134745E+00 1.208008059E+00 3.012668600E-02 3.082272600E-02 2.876327900E-02
150 1.016672606E+01 1.269083060E+00 1.236868484E+00 3.221457600E-02 1.247116934E+00 1.216401945E+00 3.071498900E-02 2.196612600E-02 2.046653900E-02
150 1.033324570E+01 1.269265848E+00 1.237010094E+00 3.225575400E-02 1.253779341E+00 1.222619636E+00 3.115970500E-02 1.548650700E-02 1.439045800E-02
150 1.049996187E+01 1.269530828E+00 1.237215831E+00 3.231499700E-02 1.258705397E+00 1.227189010E+00 3.151638700E-02 1.082543100E-02 1.002682100E-02
150 1.066670514E+01 1.269912790E+00 1.237513417E+00 3.239937300E-02 1.262397376E+00 1.230575086E+00 3.182229000E-02 7.515414000E-03 6.938331000E-03
150 1.083333839E+01 1.270458904E+00 1.237940976E+00 3.251792800E-02 1.265270200E+00 1.233165038E+00 3.210516200E-02 5.188704000E-03 4.775938000E-03
150 1.100000000E+01 1.271230719E+00 1.238549466E+00 3.268125300E-02 1.267664176E+00 1.235275417E+00 3.238875900E-02 3.566543000E-03 3.274049000E-03
150 1.116672606E+01 1.272303815E+00 1.239404007E+00 3.289980800E-02 1.269860636E+00 1.237166742E+00 3.269389400E-02 2.443179000E-03 2.237265000E-03
150 1.133324570E+01 1.273762491E+00 1.240582010E+00 3.318048100E-02 1.272092899E+00 1.239057168E+00 3.303573100E-02 1.669592000E-03 1.524842000E-03
150 1.149996187E+01 1.275686158E+00 1.242165767E+00 3.352039100E-02 1.274546588E+00 1.241128524E+00 3.341806400E-02 1.139570000E-03 1.037243000E-03
150 1.166670514E+01 1.278125904E+00 1.244226314E+00 3.389959000E-02 1.277347737E+00 1.243521465E+00 3.382627200E-02 7.781670000E-04 7.048490000E-04
150 1.183333839E+01 1.281076691E+00 1.246799385E+00 3.427730600E-02 1.280543715E+00 1.246320150E+00 3.422356500E-02 5.329760000E-04 4.792350000E-04
150 1.200000000E+01 1.284460536E+00 1.249860383E+00 3.460015300E-02 1.284093085E+00 1.249533398E+00 3.455968700E-02 3.674510000E-04 3.269850000E-04
150 1.216672606E+01 1.288139673E+00 1.253313582E+00 3.482609100E-02 1.287883470E+00 1.253088621E+00 3.479484900E-02 2.562030000E-04 2.249610000E-04
150 1.233324570E+01 1.291961262E+00 1.257008956E+00 3.495230600E-02 1.291779595E+00 1.256851903E+00 3.492769200E-02 1.816670000E-04 1.570530000E-04
150 1.249996187E+01 1.295806359E+00 1.260785402E+00 3.502095700E-02 1.295674587E+00 1.260673328E+00 3.500125900E-02 1.317720000E-04 1.120740000E-04
150 1.266670514E+01 1.299611404E+00 1.264518075E+00 3.509332900E-02 1.299513120E+00 1.264435826E+00 3.507729400E-02 9.828400000E-05 8.224900000E-05
150 1.283333839E+01 1.303359665E+00 1.268145507E+00 3.521415800E-02 1.303284022E+00 1.268083201E+00 3.520082100E-02 7.564300000E-05 6.230600000E-05
150 1.300000000E+01 1.307064308E+00 1.271667753E+00 3.539655500E-02 1.307004243E+00 1.271619045E+00 3.538519800E-02 6.006500000E-05 4.870800000E-05
180 1.000000000E+01 1.261752061E+00 1.229803939E+00 3.194812200E-02 1.231322138E+00 1.201569731E+00 2.975240700E-02 3.042992300E-02 2.823420800E-02
180 1.016672606E+01 1.261956724E+00 1.229960786E+00 3.199593800E-02 1.240322938E+00 1.209890081E+00 3.043285700E-02 2.163378600E-02 2.007070500E-02
180 1.033324570E+01 1.262253479E+00 1.230188707E+00 3.206477200E-02 1.247046086E+00 1.216093956E+00 3.095213000E-02 1.520739300E-02 1.409475100E-02
180 1.049996187E+01 1.262681375E+00 1.230518419E+00 3.216295600E-02 1.252084806E+00 1.220711030E+00 3.137377600E-02 1.059656900E-02 9.807389000E-03
180 1.066670514E+01 1.263293428E+00 1.230992278E+00 3.230115000E-02 1.255960442E+00 1.224215416E+00 3.174502600E-02 7.332986000E-03 6.776862000E-03
180 1.083333839E+01 1.264158923E+00 1.231666827E+00 3.249209600E-02 1.259112018E+00 1.227009017E+00 3.210300100E-02 5.046905000E-03 4.657810000E-03
180 1.100000000E+01 1.265363158E+00 1.232614529E+00 3.274862900E-02 1.261904636E+00 1.229426521E+00 3.247811500E-02 3.458522000E-03 3.188008000E-03
180 1.116672606E+01 1.267001596E+00 1.233921676E+00 3.307992000E-02 1.264639423E+00 1.231747121E+00 3.289230200E-02 2.362173000E-03 2.174555000E-03
180 1.133324570E+01 1.269164473E+00 1.235680052E+00 3.348442100E-02 1.267554800E+00 1.234200923E+00 3.335387700E-02 1.609673000E-03 1.479129000E-03
180 1.149996187E+01 1.271909979E+00 1.237969069E+00 3.394091000E-02 1.270814043E+00 1.236965084E+00 3.384895900E-02 1.095936000E-03 1.003985000E-03
180 1.166670514E+01 1.275231169E+00 1.240828192E+00 3.440297700E-02 1.274484162E+00 1.240147362E+00 3.433680000E-02 7.470070000E-04 6.808300000E-04
180 1.183333839E+01 1.279034496E+00 1.244227837E+00 3.480665900E-02 1.278523190E+00 1.243765509E+00 3.475768100E-02 5.113060000E-04 4.623280000E-04
180 1.200000000E+01 1.283152105E+00 1.248055329E+00 3.509677600E-02 1.282799312E+00 1.247739754E+00 3.505955800E-02 3.527930000E-04 3.155750000E-04
180 1.216672606E+01 1.287393219E+00 1.252132827E+00 3.526039200E-02 1.287146615E+00 1.251915126E+00 3.523148900E-02 2.466040000E-04 2.177010000E-04
180 1.233324570E+01 1.291604185E+00 1.256266507E+00 3.533767800E-02 1.291428590E+00 1.256113671E+00 3.531491900E-02 1.755950000E-04 1.528360000E-04
180 1.249996187E+01 1.295698632E+00 1.260302756E+00 3.539587600E-02 1.295570500E+00 1.260192868E+00 3.537763200E-02 1.281320000E-04 1.098880000E-04
180 1.266670514E+01 1.299650740E+00 1.264161570E+00 3.548917000E-02 1.299554478E+00 1.264080276E+00 3.547420200E-02 9.626200000E-05 8.129400000E-05
180 1.283333839E+01 1.303475015E+00 1.267835889E+00 3.563912600E-02 1.303400389E+00 1.267773880E+00 3.562650900E-02 7.462600000E-05 6.200900000E-05
180 1.300000000E+01 1.307210385E+00 1.271368232E+00 3.584215300E-02 1.307150761E+00 1.271319496E+00 3.583126500E-02 5.962400000E-05 4.873600000E-05
210 1.000000000E+01 1.254748255E+00 1.223390777E+00 3.135747800E-02 1.224633021E+00 1.195595875E+00 2.903714600E-02 3.011523400E-02 2.779490200E-02
210 1.016672606E+01 1.255055673E+00 1.223623997E+00 3.143167600E-02 1.233672433E+00 1.203872462E+00 2.979997100E-02 2.138324000E-02 1.975153500E-02
210 1.033324570E+01 1.255499544E+00 1.223961767E+00 3.153777700E-02 1.240493584E+00 1.210099353E+00 3.039423100E-02 1.500596000E-02 1.386241400E-02
210 1.049996187E+01 1.256135625E+00 1.224447913E+00 3.168771200E-02 1.245699688E+00 1.214809386E+00 3.089030200E-02 1.043593700E-02 9.638527000E-03
210 1.066670514E+01 1.257037517E+00 1.225141488E+00 3.189602900E-02 1.249830592E+00 1.218487156E+00 3.134343600E-02 7.206925000E-03 6.654332000E-03
