T d154 d184 d214 d244
d 150 180 210 240
290 1.246525359E+00 1.243933539E+00 1.241528605E+00 1.238314488E+00
295 1.248031937E+00 1.245532568E+00 1.243454285E+00 1.240415277E+00
300 1.249990654E+00 1.247640079E+00 1.245590514E+00 1.242627253E+00
305 1.252139482E+00 1.249531765E+00 1.247052000E+00 1.244641088E+00
310 1.254162398E+00 1.251119571E+00 1.248304794E+00 1.245710589E+00
315 1.254953756E+00 1.251407558E+00 1.248138414E+00 1.245074347E+00
320 1.253693742E+00 1.249369795E+00 1.245194831E+00 1.241519133E+00
325 1.248864581E+00 1.243129005E+00 1.237670309E+00 1.232758561E+00
330 1.237628860E+00 1.229722330E+00 1.220881930E+00 1.215600025E+00
335 1.215715334E+00 1.204363024E+00 1.192589065E+00 1.184773286E+00
340 1.176863727E+00 1.160606036E+00 1.144803217E+00 1.133652308E+00
