N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.192200553E+00 1.210945576E+00 1.222787900E+00 1.235253422E+00 1.247067847E+00 1.260176662E+00 1.274950431E+00 1.291853905E+00 1.313691623E+00
1.016672606E+01 1.192302614E+00 1.210999251E+00 1.222832759E+00 1.235301836E+00 1.247125350E+00 1.260247648E+00 1.275039407E+00 1.291965013E+00 1.313825151E+00
1.033324570E+01 1.192450924E+00 1.211077454E+00 1.222898241E+00 1.235372552E+00 1.247209334E+00 1.260351278E+00 1.275169225E+00 1.292127001E+00 1.314019646E+00
1.049996187E+01 1.192665532E+00 1.211191088E+00 1.222993708E+00 1.235475755E+00 1.247331885E+00 1.260502410E+00 1.275358377E+00 1.292362739E+00 1.314302326E+00
1.066670514E+01 1.192974080E+00 1.211355521E+00 1.223132526E+00 1.235626052E+00 1.247510351E+00 1.260722319E+00 1.275633236E+00 1.292704696E+00 1.314711595E+00
1.083333839E+01 1.193413645E+00 1.211591992E+00 1.223333593E+00 1.235844239E+00 1.247769389E+00 1.261041127E+00 1.276030944E+00 1.293198241E+00 1.315300666E+00
1.100000000E+01 1.194031745E+00 1.211929119E+00 1.223623169E+00 1.236159460E+00 1.248143556E+00 1.261500834E+00 1.276602833E+00 1.293905372E+00 1.316141363E+00
1.116672606E+01 1.194885247E+00 1.212404059E+00 1.224036940E+00 1.236611793E+00 1.248680264E+00 1.262158606E+00 1.277417896E+00 1.294908040E+00 1.317326891E+00
1.133324570E+01 1.196035082E+00 1.213062570E+00 1.224621843E+00 1.237254771E+00 1.249442635E+00 1.263089624E+00 1.278565171E+00 1.296309394E+00 1.318971304E+00
1.149996187E+01 1.197534904E+00 1.213957261E+00 1.225437027E+00 1.238157033E+00 1.250511075E+00 1.264387904E+00 1.280152852E+00 1.298230031E+00 1.321202279E+00
1.166670514E+01 1.199414620E+00 1.215143513E+00 1.226552888E+00 1.239401730E+00 1.251981692E+00 1.266162543E+00 1.282300935E+00 1.300795677E+00 1.324143477E+00
1.183333839E+01 1.201665763E+00 1.216674009E+00 1.228047089E+00 1.241081547E+00 1.253958956E+00 1.268526399E+00 1.285124363E+00 1.304113879E+00 1.327885779E+00
1.200000000E+01 1.204241992E+00 1.218594185E+00 1.229996753E+00 1.243287728E+00 1.256540496E+00 1.271575529E+00 1.288706444E+00 1.308242426E+00 1.332453832E+00
1.216672606E+01 1.207082991E+00 1.220939810E+00 1.232466631E+00 1.246092703E+00 1.259794815E+00 1.275362246E+00 1.293069140E+00 1.313160848E+00 1.337783360E+00
1.233324570E+01 1.210148754E+00 1.223734217E+00 1.235494403E+00 1.249530002E+00 1.263738165E+00 1.279871873E+00 1.298154472E+00 1.318762215E+00 1.343726326E+00
1.249996187E+01 1.213434229E+00 1.226981353E+00 1.239077563E+00 1.253579777E+00 1.268322331E+00 1.285017570E+00 1.303831816E+00 1.324876248E+00 1.350087468E+00
1.266670514E+01 1.216951157E+00 1.230657671E+00 1.243169821E+00 1.258170203E+00 1.273444069E+00 1.290661522E+00 1.309932637E+00 1.331314919E+00 1.356673675E+00
1.283333839E+01 1.220699056E+00 1.234712467E+00 1.247692844E+00 1.263197888E+00 1.278974751E+00 1.296653499E+00 1.316294287E+00 1.337914728E+00 1.363328721E+00
1.300000000E+01 1.224652503E+00 1.239079942E+00 1.252558493E+00 1.268556670E+00 1.284793390E+00 1.302864138E+00 1.322787857E+00 1.344554364E+00 1.369940539E+00
