N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.018758153E+00 1.012546190E+00 1.139450793E+00 1.218069270E+00 1.251736781E+00 1.271893939E+00 1.289016809E+00 1.306094757E+00 1.326746884E+00
1.016672606E+01 1.018728533E+00 1.012548373E+00 1.140034258E+00 1.218296093E+00 1.251843286E+00 1.271966289E+00 1.289083089E+00 1.306165172E+00 1.326825504E+00
1.033324570E+01 1.018685616E+00 1.012551781E+00 1.140880949E+00 1.218625084E+00 1.251997984E+00 1.272071608E+00 1.289179679E+00 1.306267828E+00 1.326940135E+00
1.049996187E+01 1.018623808E+00 1.012557217E+00 1.142103162E+00 1.219099638E+00 1.252221651E+00 1.272224332E+00 1.289319997E+00 1.306417043E+00 1.327106776E+00
1.066670514E+01 1.018535590E+00 1.012566105E+00 1.143853971E+00 1.219778795E+00 1.252542801E+00 1.272444631E+00 1.289522918E+00 1.306633004E+00 1.327348033E+00
1.083333839E+01 1.018411336E+00 1.012581033E+00 1.146334281E+00 1.220739764E+00 1.252999500E+00 1.272759973E+00 1.289814455E+00 1.306943651E+00 1.327695182E+00
1.100000000E+01 1.018239737E+00 1.012606768E+00 1.149792372E+00 1.222077717E+00 1.253640143E+00 1.273206557E+00 1.290229502E+00 1.307386647E+00 1.328190514E+00
1.116672606E+01 1.018009637E+00 1.012652108E+00 1.154505224E+00 1.223898899E+00 1.254522066E+00 1.273829783E+00 1.290812973E+00 1.308010899E+00 1.328889044E+00
1.133324570E+01 1.017714613E+00 1.012733063E+00 1.160726356E+00 1.226302232E+00 1.255705883E+00 1.274682655E+00 1.291619527E+00 1.308876628E+00 1.329858785E+00
1.149996187E+01 1.017361987E+00 1.016680115E+00 1.168586709E+00 1.229346191E+00 1.257244210E+00 1.275820967E+00 1.292710453E+00 1.310052694E+00 1.331177909E+00
1.166670514E+01 1.016987232E+00 1.039574350E+00 1.177958282E+00 1.233006455E+00 1.259166042E+00 1.277294873E+00 1.294147104E+00 1.311609983E+00 1.332927401E+00
1.183333839E+01 1.016671199E+00 1.066004720E+00 1.188344704E+00 1.237146613E+00 1.261463451E+00 1.279138828E+00 1.295981149E+00 1.313611075E+00 1.335179005E+00
1.200000000E+01 1.016550623E+00 1.093841295E+00 1.198918103E+00 1.241535827E+00 1.264091212E+00 1.281364290E+00 1.298244731E+00 1.316098449E+00 1.337980820E+00
1.216672606E+01 1.016806630E+00 1.120185428E+00 1.208780455E+00 1.245926553E+00 1.266983702E+00 1.283959079E+00 1.300944388E+00 1.319085421E+00 1.341345185E+00
1.233324570E+01 1.017623024E+00 1.142598094E+00 1.217330619E+00 1.250150030E+00 1.270079410E+00 1.286893465E+00 1.304061424E+00 1.322553628E+00 1.345244839E+00
1.249996187E+01 1.019132584E+00 1.160181688E+00 1.224455688E+00 1.254158045E+00 1.273336011E+00 1.290129470E+00 1.307558794E+00 1.326459206E+00 1.349620978E+00
1.266670514E+01 1.036427690E+00 1.173536640E+00 1.230410690E+00 1.257990388E+00 1.276731058E+00 1.293630172E+00 1.311392407E+00 1.330746386E+00 1.354401059E+00
1.283333839E+01 1.059981601E+00 1.183874058E+00 1.235554979E+00 1.261716456E+00 1.280257407E+00 1.297367918E+00 1.315523261E+00 1.335362852E+00 1.359517036E+00
1.300000000E+01 1.078127176E+00 1.192231758E+00 1.240177719E+00 1.265400698E+00 1.283920562E+00 1.301329182E+00 1.319925008E+00 1.340268559E+00 1.364913848E+00
