N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.024475287E+00 1.013311954E+00 1.062565788E+00 1.192475461E+00 1.245290657E+00 1.271869441E+00 1.291406338E+00 1.309560697E+00 1.330830888E+00
1.016672606E+01 1.024420661E+00 1.013301691E+00 1.063510301E+00 1.192869902E+00 1.245457352E+00 1.271964464E+00 1.291482292E+00 1.309635035E+00 1.330909402E+00
1.033324570E+01 1.024341270E+00 1.013286969E+00 1.064882666E+00 1.193441860E+00 1.245699155E+00 1.272102581E+00 1.291592877E+00 1.309743315E+00 1.331023829E+00
1.049996187E+01 1.024226420E+00 1.013266086E+00 1.066867299E+00 1.194266604E+00 1.246048132E+00 1.272302450E+00 1.291753246E+00 1.309900506E+00 1.331190003E+00
1.066670514E+01 1.024061394E+00 1.013236959E+00 1.069717609E+00 1.195446232E+00 1.246547850E+00 1.272589831E+00 1.291984625E+00 1.310127623E+00 1.331430245E+00
1.083333839E+01 1.023826615E+00 1.013197377E+00 1.073770353E+00 1.197113845E+00 1.247255636E+00 1.272999319E+00 1.292315923E+00 1.310453467E+00 1.331775219E+00
1.100000000E+01 1.023497428E+00 1.013145763E+00 1.079449263E+00 1.199432218E+00 1.248242688E+00 1.273575439E+00 1.292785271E+00 1.310916456E+00 1.332266023E+00
1.116672606E+01 1.023045609E+00 1.013082957E+00 1.087241221E+00 1.202580200E+00 1.249589809E+00 1.274371979E+00 1.293440624E+00 1.311565538E+00 1.332955363E+00
1.133324570E+01 1.022444589E+00 1.013015782E+00 1.097616332E+00 1.206717383E+00 1.251375541E+00 1.275447977E+00 1.294338110E+00 1.312459447E+00 1.333907171E+00
1.149996187E+01 1.021681154E+00 1.012963209E+00 1.110861519E+00 1.211920849E+00 1.253654486E+00 1.276858950E+00 1.295536972E+00 1.313662544E+00 1.335192731E+00
1.166670514E+01 1.020775953E+00 1.012965165E+00 1.126828098E+00 1.218104140E+00 1.256429645E+00 1.278643864E+00 1.297090528E+00 1.315236783E+00 1.336882791E+00
1.183333839E+01 1.019810821E+00 1.013091703E+00 1.144690106E+00 1.224961686E+00 1.259632918E+00 1.280812628E+00 1.299034919E+00 1.317230674E+00 1.339035909E+00
1.200000000E+01 1.018950383E+00 1.013446434E+00 1.162942360E+00 1.232006987E+00 1.263133785E+00 1.283341344E+00 1.301380221E+00 1.319668932E+00 1.341686566E+00
1.216672606E+01 1.018433763E+00 1.035185628E+00 1.179845657E+00 1.238733195E+00 1.266782399E+00 1.286180264E+00 1.304108751E+00 1.322547678E+00 1.344837528E+00
1.233324570E+01 1.018516145E+00 1.071186389E+00 1.194158863E+00 1.244811101E+00 1.270462584E+00 1.289270266E+00 1.307182204E+00 1.325837714E+00 1.348460464E+00
1.249996187E+01 1.019380672E+00 1.099862366E+00 1.205542346E+00 1.250173987E+00 1.274117426E+00 1.292558433E+00 1.310554065E+00 1.329494738E+00 1.352505384E+00
1.266670514E+01 1.021085766E+00 1.121527154E+00 1.214567863E+00 1.254941751E+00 1.277738978E+00 1.296007424E+00 1.314182553E+00 1.333472686E+00 1.356915807E+00
1.283333839E+01 1.023592475E+00 1.137984061E+00 1.221901370E+00 1.259287699E+00 1.281345907E+00 1.299599527E+00 1.318040105E+00 1.337735234E+00 1.361642427E+00
1.300000000E+01 1.026840172E+00 1.150974784E+00 1.228113821E+00 1.263358212E+00 1.284969477E+00 1.303336503E+00 1.322116425E+00 1.342260252E+00 1.366648221E+00
