N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.067659575E+00 1.067503307E+00 1.067275307E+00 1.066943571E+00 1.066462859E+00 1.065770387E+00 1.064781428E+00 1.063386543E+00 1.061454128E+00 1.058844934E+00 1.055448135E+00 1.051247836E+00 1.046417367E+00 1.041407120E+00 1.036947622E+00 1.033869832E+00 1.032743923E+00 1.033586930E+00 1.035993148E+00
1.600000000E+01 1.157744223E+00 1.158472091E+00 1.159527632E+00 1.161049736E+00 1.163226838E+00 1.166304410E+00 1.170582003E+00 1.176386697E+00 1.184004392E+00 1.193555990E+00 1.204838531E+00 1.217217595E+00 1.229710137E+00 1.241314286E+00 1.251403988E+00 1.259880598E+00 1.267001443E+00 1.273110213E+00 1.278484725E+00
1.700000000E+01 1.340770658E+00 1.340874291E+00 1.341024986E+00 1.341243116E+00 1.341556975E+00 1.342004607E+00 1.342635213E+00 1.343508794E+00 1.344691974E+00 1.346248859E+00 1.348226450E+00 1.350638915E+00 1.353458945E+00 1.356623475E+00 1.360053686E+00 1.363679493E+00 1.367456731E+00 1.371371505E+00 1.375433275E+00
1.549996187E+01 1.012883316E+00 1.012861277E+00 1.012829401E+00 1.012783615E+00 1.012718517E+00 1.012627347E+00 1.012502499E+00 1.012337200E+00 1.012129333E+00 1.011888474E+00 1.011646246E+00 1.011467130E+00 1.011452158E+00 1.011726063E+00 1.012407286E+00 1.019773204E+00 1.051679652E+00 1.076504323E+00 1.096496746E+00
1.649996187E+01 1.288584089E+00 1.288753598E+00 1.288999491E+00 1.289354325E+00 1.289862446E+00 1.290582150E+00 1.291586083E+00 1.292957365E+00 1.294778575E+00 1.297111806E+00 1.299973217E+00 1.303313614E+00 1.307020481E+00 1.310946691E+00 1.314951261E+00 1.318930306E+00 1.322829145E+00 1.326639573E+00 1.330388964E+00
1.674996808E+01 1.315530088E+00 1.315650621E+00 1.315825715E+00 1.316078943E+00 1.316442624E+00 1.316960102E+00 1.317686621E+00 1.318688241E+00 1.320035980E+00 1.321793826E+00 1.324001274E+00 1.326655868E+00 1.329705686E+00 1.333059458E+00 1.336612141E+00 1.340274172E+00 1.343991307E+00 1.347749363E+00 1.351565986E+00
1.624993176E+01 1.246784590E+00 1.247104807E+00 1.247568837E+00 1.248237233E+00 1.249191916E+00 1.250538943E+00 1.252407017E+00 1.254936163E+00 1.258250126E+00 1.262410144E+00 1.267360074E+00 1.272895592E+00 1.278697627E+00 1.284434684E+00 1.289872298E+00 1.294913685E+00 1.299565308E+00 1.303883306E+00 1.307941027E+00
1.574996808E+01 1.008792650E+00 1.008794177E+00 1.008796588E+00 1.008800490E+00 1.008806974E+00 1.008818050E+00 1.008837456E+00 1.008872121E+00 1.009712048E+00 1.030260081E+00 1.055523392E+00 1.084381739E+00 1.114425400E+00 1.142594902E+00 1.166518570E+00 1.185486270E+00 1.200223563E+00 1.211924837E+00 1.221562484E+00
1.524993176E+01 1.027469131E+00 1.027394622E+00 1.027286243E+00 1.027129265E+00 1.026903293E+00 1.026580930E+00 1.026127080E+00 1.025500254E+00 1.024658321E+00 1.023572214E+00 1.022250752E+00 1.020774515E+00 1.019324174E+00 1.018172010E+00 1.017610903E+00 1.017843445E+00 1.018915667E+00 1.020754538E+00 1.023265764E+00
